block,district,10%_conversion,30%_conversion,100%_conversion,geometry
Kaliachak-Iii,Maldah,75,134,340,"POLYGON ((88.04226684613808 24.67559051489041, 88.04344378170519 24.67421339563174, 88.00971199960917 24.66823799958405, 88.00553819473197 24.6621569871553, 88.00516691322252 24.66161604944119, 88.00475300025083 24.66101300004999, 87.99997700033832 24.65740199990244, 87.99962699139257 24.65755950356828, 87.99959190973891 24.65757529026746, 87.99939699967182 24.65766300024734, 87.99526199964161 24.66029500021415, 87.99060374346804 24.6656184525296, 87.99031099975292 24.66595300033077, 87.98406200026113 24.66793600004644, 87.983705117797 24.66811143709321, 87.97461699997461 24.67257900012083, 87.96811280346316 24.67843405248959, 87.96552440892441 24.68076411497196, 87.96543900030967 24.68084099981235, 87.96531616460935 24.68107280456632, 87.96131099970296 24.68863100022054, 87.96117395741226 24.68965310400762, 87.96038800030601 24.69551500021714, 87.96196161333783 24.69810079661454, 87.9635159997636 24.70065499982843, 87.96510261609289 24.70336255633697, 87.96594923876643 24.70480731450601, 87.96619400005312 24.70522500013368, 87.96825488375595 24.71035196856855, 87.96852100034396 24.71101399999617, 87.9678499999776 24.71738100043285, 87.96885699965088 24.72302599994998, 87.97038299987558 24.72992499973901, 87.97021504428892 24.73206064947942, 87.97012973459964 24.73314540993277, 87.96993299980817 24.735647000109, 87.96993112382238 24.73693293800471, 87.96992500033855 24.74113100029546, 87.97051200042853 24.74810199980749, 87.97051847824525 24.74902060511686, 87.97053812393534 24.7518064584014, 87.97056700926015 24.75590250699515, 87.97057299964428 24.75675200030463, 87.96993890655534 24.75874219010007, 87.9697206707724 24.7594271542398, 87.9685750001362 24.76302299991158, 87.96691173099163 24.76793844330456, 87.96631600028326 24.76969900020873, 87.96071600014334 24.7783469997143, 87.95368999989363 24.78846899974457, 87.95286252468581 24.78938048691998, 87.94981740674797 24.79273476749558, 87.94478600027377 24.79827699968382, 87.93717199988794 24.80708500027259, 87.93178717513808 24.81333792800302, 87.93176299956285 24.8133660003407, 87.92973112798921 24.81509868095941, 87.92372899959371 24.82021699971483, 87.91767099991677 24.82811699979975, 87.91431655836254 24.8332490709879, 87.91078900001241 24.83864599971314, 87.90339639023129 24.85307435299904, 87.90227500039099 24.85526299978767, 87.91459163288256 24.85663247587786, 87.91651200042857 24.85684599994301, 87.91658689866647 24.85687730804136, 87.921169493977 24.85879284061712, 87.926810999628 24.86115099971891, 87.93397057078526 24.86676576312954, 87.93398999973873 24.86678100034294, 87.93634313972416 24.86791726137255, 87.93671412355802 24.8672206600055, 87.93685956461729 24.86701321608711, 87.93786286897625 24.86558219686093, 87.93822938317953 24.86502508124255, 87.93851246008205 24.86459478981777, 87.93883676550439 24.86290115416501, 87.93896857374072 24.86211561614282, 87.93951642634204 24.86026253698657, 87.94117858842115 24.85911232207604, 87.94232547044417 24.85822386653825, 87.94282999820591 24.85691258304934, 87.94346004974159 24.85611816242329, 87.94367950410589 24.8551290421716, 87.94482315036815 24.85427584995057, 87.94497844979564 24.85415999029135, 87.94774338395007 24.85313911228025, 87.94844648921416 24.85315550602183, 87.94988091777019 24.85308823583347, 87.95049997599317 24.85292117237424, 87.95123669791536 24.85179960896482, 87.95374055438316 24.84972350603505, 87.95538327311959 24.8484159565312, 87.95675681757314 24.84694144339295, 87.95784007885662 24.84594620505339, 87.95803756188404 24.8457647668306, 87.95877743053403 24.84530813875966, 87.96020616638151 24.84528469073592, 87.96081846619933 24.8449783106006, 87.96198916946463 24.84300332024708, 87.96252906036791 24.84222399743958, 87.96258933742803 24.84219800253584, 87.96352912177161 24.84179270237138, 87.9658961922555 24.84154634209005, 87.96774886761618 24.84163437762447, 87.96888509806888 24.84366032716241, 87.96918855091091 24.84436651530251, 87.96961908785066 24.84489281205367, 87.96998468474544 24.84542017809878, 87.97025661095387 24.84618614957122, 87.97118031362061 24.84708953925088, 87.97308286897929 24.84827310372083, 87.97362302608184 24.84956803483698, 87.97437925969513 24.85014820907264, 87.97490116325814 24.85028775597522, 87.97755124499399 24.84944388972377, 87.97916547051011 24.8488245419191, 87.98013916648937 24.84877880150054, 87.98117028598 24.84825797712397, 87.98246023125472 24.84767359496049, 87.98396522781309 24.84631518160041, 87.98550266291761 24.84495621425793, 87.98634031665233 24.84452746067382, 87.98724714983614 24.84436425080958, 87.98808196351189 24.84375773633053, 87.98907283114629 24.842187447193, 87.98915907163394 24.84205077542299, 87.98966774077365 24.84136076878452, 87.99030959051525 24.84087597844371, 87.9911208725303 24.84083286404547, 87.99351231194368 24.84008190675462, 87.99581010315381 24.83956953510603, 87.9970184925095 24.83929648924163, 87.99749635357391 24.83852722625056, 87.99808417744288 24.83854770111554, 87.99955537118346 24.83843682909645, 88.00034870722709 24.83791217090998, 88.00185573085736 24.837045429503, 88.00208773975743 24.83691199079579, 88.00285817006858 24.83658049349503, 88.00430266653488 24.83575632329576, 88.00622203471922 24.8347492327909, 88.00682290954965 24.83310551670627, 88.0073062969481 24.83234537284073, 88.00783719642953 24.83205044017574, 88.00822598414192 24.83198069325442, 88.00872065443474 24.83152230521028, 88.00853644450137 24.8306227457432, 88.00902494634425 24.82999976018084, 88.00971745219874 24.83000085825307, 88.0102552530775 24.8306946447421, 88.01100556555444 24.83143527871522, 88.01149276427969 24.83158154984869, 88.01230245449472 24.83149575632416, 88.01319514314139 24.83121449155561, 88.01388148863987 24.83105097412323, 88.01581408675075 24.8304003928639, 88.01759737491896 24.82978295252127, 88.01824335434736 24.82934623454116, 88.01895151649931 24.8289620864312, 88.02055005873824 24.82903846045661, 88.0222385943357 24.82990807429826, 88.02445801232744 24.83048268262973, 88.02541183059157 24.83022648556391, 88.02685285927208 24.83011650657158, 88.02769156791157 24.83000205345206, 88.02934098120134 24.82982914709749, 88.03100925687176 24.82855661629486, 88.03235181788214 24.82823057338231, 88.03343205564492 24.82813432613829, 88.03499009241887 24.82873407591694, 88.03513512698458 24.8293878614607, 88.03556404154733 24.83118462147314, 88.03586547721004 24.83279395108002, 88.03584355083927 24.8338112614806, 88.0356391646158 24.8347806056405, 88.03593460899508 24.83527452589868, 88.03596046900047 24.83531775900741, 88.03669133633616 24.83553705059444, 88.03789396103753 24.83549103858064, 88.03876069794791 24.83532051093289, 88.04067662622536 24.83502740119366, 88.0423799367847 24.83548416056561, 88.04319998089447 24.83567253525934, 88.04390493516468 24.83600267548314, 88.04469285009503 24.83613732917444, 88.04563109569857 24.83626621911076, 88.04596986042077 24.83625324009501, 88.04665333258527 24.836227051837, 88.04815765735007 24.83619687418645, 88.04929621974479 24.83612582864413, 88.05031445824572 24.83594334540913, 88.05056510559517 24.83535864308698, 88.05094159687724 24.83455213647198, 88.05108136321439 24.83456007208969, 88.05274428611993 24.83465447932082, 88.05427838204173 24.83462835221673, 88.05581470738292 24.83473766750939, 88.05755270299487 24.83506935636575, 88.05899452937409 24.83545124627806, 88.06063952879127 24.83614581247929, 88.06208808569663 24.83693404936696, 88.06330607801316 24.83792046175995, 88.06482720391237 24.83864550598537, 88.06575882690838 24.83967269993519, 88.06660109506453 24.84082659487148, 88.06811260721111 24.84096761756154, 88.06985479456318 24.84122984907833, 88.0715069336981 24.84157705483727, 88.07264019369006 24.84205047504946, 88.07265823768755 24.8420580122675, 88.07331700997207 24.84317329301314, 88.07320199837358 24.84451047787632, 88.07427297311926 24.84566040680238, 88.07561691189102 24.84672219047678, 88.07654937305516 24.84779103292988, 88.07771184932244 24.84893936735796, 88.07850023639683 24.84959342089968, 88.07852323925614 24.84964520835973, 88.07907042635912 24.85087710239639, 88.07936756955775 24.8512307068317, 88.08000364025581 24.85198763652027, 88.08120774074467 24.85288487753513, 88.08152288567271 24.85284744505361, 88.08285102605407 24.85268968777894, 88.08435991757619 24.85266369737179, 88.08601364041721 24.85309417405693, 88.08739024256566 24.85336251197037, 88.08899616913794 24.85366860522203, 88.08913986731106 24.85360271729161, 88.09013090581669 24.85314831054614, 88.09171309928017 24.85203611987106, 88.09331692503609 24.85221702749385, 88.09404651713311 24.85261659358099, 88.09473614785497 24.85299426927014, 88.09479407228866 24.85302599195603, 88.09635009278259 24.8530825179439, 88.09773862084074 24.85405989035172, 88.099158182704 24.85416047682457, 88.09978150731075 24.85314826288208, 88.10021141022844 24.85151351663552, 88.10115477477306 24.85049574848006, 88.10283319929276 24.84967384906895, 88.10447430824279 24.84935328482629, 88.10465524734184 24.84936316387893, 88.10552644488956 24.84941072182738, 88.10621388486294 24.84944824783844, 88.10778112619806 24.8501720716838, 88.10920347056377 24.85043941764508, 88.11016436289509 24.85046442689185, 88.11198906394416 24.85018231316326, 88.11330727670952 24.84970037277401, 88.11503345522982 24.84900268142866, 88.11639030376955 24.84810278381644, 88.11802853488904 24.84761521906716, 88.11920882582672 24.84709390815738, 88.1211234878587 24.84672666010732, 88.12262650950588 24.84724289344484, 88.12253127579781 24.84675657785385, 88.12222654142181 24.84520044134734, 88.12338438438189 24.84354225607029, 88.12504688820337 24.8428071511292, 88.12572072772944 24.84152943393627, 88.12661294243338 24.84049397881409, 88.12705804839025 24.8399774136268, 88.12795521206345 24.83951467646119, 88.1285511819915 24.83920728278991, 88.12914755481584 24.83884430112362, 88.12890440961085 24.83708238534387, 88.12908250055698 24.83476415164432, 88.12849475043241 24.83296865428002, 88.12675233285393 24.8315845436918, 88.12656534671346 24.83064579356857, 88.12627612564273 24.82868841733665, 88.12798428264857 24.82721774610217, 88.12795390265052 24.82653961860854, 88.12792418185558 24.82587619772841, 88.1286074264916 24.82501705379405, 88.12925702299327 24.82447642994333, 88.12938012759088 24.82453128499088, 88.12975430401798 24.82381972699886, 88.13026968030157 24.82350940333634, 88.13136212276378 24.82278337615196, 88.13227331945819 24.82225024005657, 88.13208108487423 24.82004374712131, 88.13270046415515 24.81791121982701, 88.13278159199693 24.81567933633238, 88.133060185779 24.81358434314296, 88.1329193114771 24.81342887913951, 88.12859344473173 24.81246375999455, 88.12637329109458 24.82023620563643, 88.1246809900357 24.82613117081695, 88.12453460648696 24.82664108281977, 88.12424108755619 24.82643667231462, 88.11982849109204 24.82336368798389, 88.11645507833924 24.82101440429136, 88.11107635459011 24.81412315396045, 88.1110853476667 24.81409137709555, 88.1106837221777 24.81376184857411, 88.11003111049682 24.81254667630839, 88.10974629155116 24.81203603779866, 88.10931251127015 24.81084623850849, 88.10903392842917 24.80987419994773, 88.10802229067194 24.80809234116792, 88.10674397544625 24.80600635850845, 88.10581318247134 24.80382371541723, 88.10538105509045 24.80321937687951, 88.10423277549368 24.80095133256838, 88.10424078127949 24.79763581496895, 88.10419030404535 24.79531467156555, 88.10415139890873 24.79341710320491, 88.10377161366448 24.78739702604835, 88.10521249521051 24.78686020816719, 88.10503250834761 24.78436255423227, 88.10089874228316 24.781949996795, 88.09322144351751 24.78097890184578, 88.0905408524608 24.78196890216378, 88.08798295538485 24.7830529243968, 88.08772317068947 24.78293745427202, 88.08504570245928 24.77979507765757, 88.08362884832825 24.77815001809702, 88.08129882767882 24.77726554876613, 88.07392755283632 24.77112543322899, 88.071172553301 24.77327865456279, 88.06812692402636 24.7706163492361, 88.06978944510581 24.76846373664907, 88.06803776892936 24.76517579274514, 88.06775959572016 24.7642036630443, 88.06922250800299 24.76330086143113, 88.06898498556869 24.7623996735062, 88.06995651703222 24.75800062819343, 88.06976160631517 24.75780986557565, 88.0681620562388 24.75517328418449, 88.06531687613831 24.75223762803178, 88.06460695194234 24.75122353397011, 88.06478844935897 24.75065614115686, 88.06637928937033 24.74913434698723, 88.06895811180254 24.74670321660334, 88.07031006462705 24.74531837066869, 88.0706179999199 24.74451380994653, 88.07060618078576 24.74376287978668, 88.07016432015872 24.74299758214319, 88.06959934811698 24.74204046925644, 88.06903018273947 24.74093602872555, 88.06765533814661 24.73785426336705, 88.06632949844909 24.73506961813407, 88.06599042769426 24.73394344648612, 88.05293273905471 24.7130241394525, 88.05127710191533 24.71128195752417, 88.05032445757705 24.7117509207465, 88.05011114093475 24.71172978995176, 88.04876494181964 24.71094713115426, 88.04597511590697 24.70879208168352, 88.04411695613163 24.70724768241945, 88.0414974705598 24.70539258408738, 88.03993723255691 24.70376803655638, 88.03915461309485 24.70295588746201, 88.03552464050765 24.69946588578727, 88.02992615999395 24.69378688518211, 88.02850287015609 24.6923303001068, 88.02441569371685 24.68813538649042, 88.02569049024162 24.68786149326304, 88.02757488441648 24.68660139987291, 88.02902578666951 24.6855114205769, 88.03033239343679 24.68421224110754, 88.03034221714904 24.6842030507298, 88.030609130507 24.68365287767818, 88.03075942161007 24.68354893853274, 88.03186843038203 24.68278195877902, 88.03341100525542 24.68155268829476, 88.03523860703972 24.68035539179564, 88.03572245009588 24.68011655597461, 88.04226684613808 24.67559051489041))"
