block,district,10%_conversion,30%_conversion,100%_conversion,geometry
Bharatpur-Ii,Murshidabad,42,58,114,"POLYGON ((88.02872238522995 23.81826179374684, 88.02967570347101 23.81863238457692, 88.03127286614988 23.82059467110724, 88.03170125011265 23.82072703602392, 88.03473265428863 23.82166369972003, 88.03544255842741 23.82256300737691, 88.03642729088682 23.82214251496515, 88.03677297859014 23.82199490204318, 88.0381034635041 23.82167159576755, 88.03943446462893 23.82298034856428, 88.03996675626087 23.82314479139905, 88.04067597691487 23.82184077713021, 88.04200681076576 23.82257828326124, 88.04226583619942 23.82277456479437, 88.04449125716582 23.82446087097247, 88.04564475460181 23.82527954271677, 88.04644303421873 23.82503655039653, 88.0465377274342 23.82502708683063, 88.04724137229157 23.8249567616453, 88.04777396609569 23.82585560974866, 88.049105563471 23.82830672907232, 88.05034776913429 23.82896235822631, 88.05043674625885 23.82961538654092, 88.04937263963569 23.8306738346298, 88.05000951073038 23.83277170654906, 88.05043861415078 23.834185188096, 88.0523910171318 23.83582163945715, 88.05416550093717 23.83623361618851, 88.05487468112169 23.83501113985227, 88.05815696826953 23.83469197855203, 88.06037486730634 23.83477844207146, 88.06126804878147 23.83436950055204, 88.0616165846377 23.83420992394889, 88.06259293271773 23.83519128754796, 88.06382563524494 23.83572743457347, 88.06410141954494 23.83584738165137, 88.06596400273661 23.83503535499767, 88.07013339913708 23.83471783136286, 88.07217463265322 23.83610940452547, 88.07315035570439 23.8358666442303, 88.07430345564002 23.83554264547678, 88.07607844936102 23.83668879814957, 88.07610738954445 23.83678331509799, 88.07687850423963 23.8393017783544, 88.07768740125259 23.83994796102962, 88.07820993164306 23.84036538225667, 88.07883225260643 23.84240675876498, 88.07865517519622 23.84297761872216, 88.0781238305504 23.8445269923269, 88.07892247529206 23.8447734506343, 88.07945422823013 23.84387690569468, 88.08025297639381 23.84428656487313, 88.07954436008418 23.84608039039773, 88.08202938564767 23.84730953610625, 88.08336297052472 23.84823175039503, 88.08415973118672 23.8487827344357, 88.08478051970529 23.84837597197355, 88.08495869248975 23.84943718008185, 88.08469363170582 23.85106871754732, 88.08575811334627 23.85074445259448, 88.08753118161876 23.84870792433128, 88.08886011520222 23.84601765818843, 88.0893920372128 23.84544749160852, 88.09036868476703 23.8464286780411, 88.09028055480383 23.84724454120266, 88.09205470765868 23.84684003334092, 88.09303022836241 23.84627072921085, 88.09374018915844 23.84651693480873, 88.09374135647845 23.84806740918361, 88.09471780887979 23.84872215250539, 88.09542747379889 23.84856033119438, 88.09542547370671 23.84594900574205, 88.09586839161307 23.84505222697873, 88.09591145295127 23.84504834910206, 88.09764268746009 23.84489246421589, 88.09835355027616 23.84628110378997, 88.09869996822903 23.84704513002879, 88.0992423295699 23.84824130928905, 88.10128429333552 23.84987730379459, 88.10403475200224 23.84988253694956, 88.10536651485283 23.8509459025314, 88.10669760231258 23.85119321699341, 88.10722911243361 23.85021496684731, 88.10642947573979 23.84890780585061, 88.1070309702032 23.84849376517519, 88.10784820932747 23.84793121585295, 88.10882387751995 23.84760661905029, 88.11068633300793 23.84679403481692, 88.11121619467171 23.84402047886204, 88.11130287942439 23.84173572692231, 88.1133431866388 23.84149466364783, 88.11458427264614 23.84043607706337, 88.1163572590803 23.8389704240459, 88.11635627252399 23.83790956937116, 88.11670991832811 23.83660454336501, 88.11635429941146 23.83578785912244, 88.11555534260503 23.83521518253468, 88.11546610107973 23.83464379197744, 88.11644104082141 23.83366630895307, 88.11725205393918 23.83401577920489, 88.11777227217266 23.8342399397215, 88.11857146460146 23.83505741806544, 88.12016815783424 23.83489706624664, 88.12022209467398 23.83501033945566, 88.12079041314711 23.83620384143421, 88.12025883108025 23.83693733119292, 88.12088054679987 23.83767287590257, 88.1253169833921 23.83833353856198, 88.12877858816137 23.83997163927979, 88.12975540838544 23.84087096852044, 88.13099737213109 23.84079149633055, 88.13160722399425 23.84175258111679, 88.13259705650897 23.84340556021845, 88.13579069478482 23.84316614809932, 88.13641217488201 23.84357521192652, 88.13871789091796 23.84268141261714, 88.13985523653001 23.84297613124352, 88.14093650761377 23.84325631053036, 88.14359939749426 23.84440312870145, 88.14377840035296 23.84463631751208, 88.14466564090668 23.84579213340027, 88.14723951049506 23.84661232679747, 88.14927952453047 23.84612595994514, 88.15247150355707 23.84449891549258, 88.15523522902264 23.84164938481132, 88.15539552418414 23.84148411370092, 88.15896132350632 23.840556445024, 88.16027427883493 23.84092036018654, 88.16276983905686 23.84145685435038, 88.16426560317511 23.84019191922175, 88.16648276746582 23.83962397396726, 88.16790114042533 23.83881001377119, 88.16809307643439 23.83817187733035, 88.16834275071744 23.83734177880012, 88.16869388381576 23.83456773721133, 88.16807212852596 23.83399559661956, 88.16638615869429 23.83366670195675, 88.16531838913242 23.83121698647478, 88.16434022532121 23.82942023365689, 88.1647799209566 23.82648312249813, 88.16371352106221 23.82501265181247, 88.16256023406758 23.82492932243036, 88.16140642366759 23.82443796074335, 88.1613162531426 23.82329536039259, 88.1620124318283 23.82245759334331, 88.16246762727923 23.82190981268775, 88.16486199758316 23.82142375700084, 88.1662811493556 23.82134425063668, 88.169475800268 23.82232818269955, 88.17364445292924 23.82200776234839, 88.17603923332398 23.82184794652556, 88.17763647963987 23.82225821274636, 88.17969421391689 23.82226107438913, 88.17994278832907 23.82226141972876, 88.1807403053209 23.82169128732312, 88.18162392970065 23.81932596332263, 88.18153064122617 23.81614324641373, 88.18312427406606 23.81410530261769, 88.18312237739588 23.81279962190507, 88.18241138058079 23.81181939414978, 88.18373778976724 23.80904663229632, 88.18532347170094 23.8087569058066, 88.18595455925553 23.8086415974318, 88.18896577365159 23.80570782725448, 88.18888253869824 23.80502689387612, 88.1886964015178 23.80350413570732, 88.18895929853282 23.80138275191251, 88.18913521042167 23.80040372295349, 88.1900213618964 23.79991525978147, 88.19108028932395 23.79894093697471, 88.18957485749372 23.79787454517418, 88.18700160573957 23.79697347934263, 88.18540548987153 23.79713455241773, 88.18434125194726 23.79713311889838, 88.18407317034058 23.79574546947788, 88.18465391924303 23.79440578360009, 88.1849570402353 23.79370653552825, 88.18690748719087 23.79330112384781, 88.18806025527664 23.79322105181012, 88.19000921205553 23.79183633597819, 88.19098311937552 23.79077674485097, 88.1898297631331 23.79044881246278, 88.18876521584205 23.79020259427437, 88.18867543832089 23.78946802892643, 88.1900043062538 23.78857212250552, 88.19168527765351 23.78596295272813, 88.19345735307445 23.78498598501523, 88.19345392755677 23.78274489965742, 88.19345136538827 23.78106892309239, 88.19283026570422 23.78082330565109, 88.19212012234583 23.78033275335395, 88.1920298385063 23.77927176737819, 88.19450644281812 23.77519469447964, 88.19556772377149 23.77340073225804, 88.19569478808403 23.77337489923223, 88.19636549976802 23.77323853592975, 88.19680948157236 23.77364712581425, 88.19751884162127 23.77364802153903, 88.19760598412893 23.77266886667491, 88.19698085997872 23.76981188690911, 88.19511495379214 23.76727974766225, 88.19237970086255 23.76474490775132, 88.19018599988401 23.76601999982319, 88.18672200022017 23.76401099980785, 88.18273900000491 23.76028299966077, 88.17842899999839 23.75497999972725, 88.17403047612561 23.75354529867667, 88.17269900015877 23.75311099987277, 88.16674800002021 23.75286100003518, 88.16541853223951 23.75123255174094, 88.15965999960935 23.744178999861, 88.15712000028783 23.73417900006086, 88.15557900027066 23.73124499965707, 88.15366385080614 23.73097708442497, 88.15225115796459 23.73077945840532, 88.14492800012714 23.72975500019317, 88.14219700009153 23.73254800038995, 88.14001500019214 23.73354699969433, 88.13372000037776 23.73023199970708, 88.13432300030625 23.73450499980595, 88.13093085197725 23.73558440659513, 88.13077500036604 23.73563399970936, 88.13072199972054 23.73713699977275, 88.1333690003791 23.7394919995562, 88.12989800039247 23.74321699956493, 88.12744899987149 23.74901199970407, 88.12473836588295 23.7491856794756, 88.12438999999857 23.74920799974944, 88.11978099969343 23.74651699975976, 88.11887186694314 23.74652240828255, 88.11490599971215 23.74654600019778, 88.10888700003504 23.75219699999161, 88.10643067633468 23.75215089264964, 88.10325661180325 23.75209131256406, 88.09993700009255 23.75202900033815, 88.09785500030807 23.75059099967496, 88.09638743533192 23.75076476937863, 88.09421499972251 23.75102199976556, 88.0942167812795 23.75100386943308, 88.09426992851445 23.75046306032203, 88.0954209995795 23.73875000041227, 88.09411021431497 23.73784195584165, 88.09384899993147 23.73766099965547, 88.09575699978575 23.73452599987501, 88.09474199974356 23.73274000025089, 88.09079000005852 23.73201400004609, 88.08886605432502 23.72931654472279, 88.08859921917866 23.7289424294496, 88.08286299962775 23.72090000013497, 88.0816682628801 23.72076198207986, 88.07810200040704 23.72034999995259, 88.07192199960065 23.7227629997127, 88.0620120003536 23.7204550002981, 88.06198277148773 23.72047495175769, 88.06038730223224 23.72156401996358, 88.0558732046847 23.72464534640568, 88.05423000031431 23.72576699974729, 88.05424884920505 23.73139040294478, 88.05426800026804 23.73710400004961, 88.05240285131059 23.7379848302358, 88.05127203567592 23.73851886565319, 88.05125739201507 23.73852578054038, 88.05028500005278 23.73898499955811, 88.04962200005531 23.74263399965941, 88.04231999966834 23.7451709997419, 88.04047399997516 23.74918000025684, 88.04002055640358 23.7533632552101, 88.03998734803776 23.75366962275496, 88.03990199967762 23.75445699989069, 88.03823900032967 23.75765599992451, 88.03668999994356 23.75882299978167, 88.03721599991853 23.76288600008889, 88.03744239165309 23.76336590531236, 88.03926099979537 23.76722100034891, 88.03980899538891 23.76789222014992, 88.04148004366914 23.76993902586543, 88.04237400035987 23.77103399991921, 88.046013 23.77163699984771, 88.05460788284755 23.77043823053998, 88.05838799960655 23.7699110002925, 88.06026499982994 23.77592999996955, 88.05934899985651 23.77883299984313, 88.04909500003428 23.7797449996321, 88.04905972592563 23.77999526836697, 88.04804200003832 23.78721599971869, 88.04467027081643 23.78870466728659, 88.04038200022916 23.7905980000977, 88.03761300023983 23.79409999971529, 88.03135700042525 23.79404099969241, 88.03118945313082 23.79610669746615, 88.03100741955683 23.79835099520233, 88.03065500042798 23.80269600042016, 88.02971600029325 23.80606100001518, 88.02912985725715 23.80659396883664, 88.02780899958572 23.80779499993935, 88.02753400039387 23.81013900011481, 88.03022000015295 23.81476000007399, 88.0298770616771 23.81561786876966, 88.02956399957895 23.81640100020604, 88.02923937579662 23.8165494593901, 88.02872238522995 23.81826179374684))"
Beldanga-Ii,Murshidabad,67,93,183,"POLYGON ((88.16611486650794 23.92614372535269, 88.16885785450643 23.92682791697484, 88.17083855015903 23.92763398472067, 88.1736416488431 23.92796675096485, 88.17809247099079 23.92764531078251, 88.18101865089011 23.92756769569263, 88.18343369211124 23.92670224031616, 88.18454500414866 23.9269165901286, 88.1849953459585 23.92850947383317, 88.18540020815317 23.93036862880922, 88.18642558367377 23.9316030967056, 88.18772891445792 23.93172750262221, 88.19009082643055 23.93162326670046, 88.19201188983691 23.93085697686803, 88.19428146122048 23.93115224767814, 88.19608285903676 23.93163951295321, 88.19636091142701 23.93171472235662, 88.19876965649451 23.9314770549222, 88.20256987939648 23.93056511808577, 88.20546033102949 23.93027979467683, 88.20791956223809 23.93026328941932, 88.20942945650427 23.93087484369915, 88.21201997344309 23.92855528349958, 88.21032303368109 23.92435451514882, 88.20977890247445 23.92292837564406, 88.20829766600455 23.92136970304938, 88.20769594131467 23.92079059990629, 88.20630131315509 23.91944840312134, 88.2032359874509 23.91736959682947, 88.20142062855921 23.91642121406784, 88.20086858691582 23.91468982307691, 88.20123009819055 23.91287363231231, 88.20123796815778 23.90924262045064, 88.20114957109585 23.90718328088377, 88.20122349446875 23.9051209726548, 88.20186994873922 23.90256598523206, 88.20199316755071 23.90207898705563, 88.20233842088146 23.90028723536767, 88.20244077722015 23.89975603641199, 88.2032429176266 23.89839946396415, 88.20325938691121 23.89836816755695, 88.2045263131389 23.89596056103113, 88.20515523242807 23.89494262290378, 88.20606213575898 23.89341637806342, 88.20671451116584 23.89163272117321, 88.20648370286068 23.889727128804, 88.20640050837682 23.88798347016108, 88.20515257493145 23.88685385781935, 88.20443065405152 23.8866365861096, 88.20417891492502 23.8865494525952, 88.20370784194341 23.88638640011231, 88.20510843620541 23.88517740281492, 88.20629004195195 23.88430293443293, 88.20728210568467 23.88346807309313, 88.20808398618708 23.88263669302899, 88.20920439126967 23.88185779919814, 88.21083982819557 23.88136111352464, 88.21209015833421 23.88069648125764, 88.21276204183482 23.87975079556281, 88.21424684771394 23.87838182955784, 88.21453215583439 23.87954326800747, 88.21401881651524 23.88165273038925, 88.21389691970711 23.88416333536969, 88.21374859901867 23.88597722476913, 88.21378758822668 23.88740894636583, 88.21376059327679 23.88890416009894, 88.21558474484016 23.89123727038378, 88.21606360685001 23.89141530647128, 88.2168910604741 23.89196060949456, 88.21797562577456 23.89257205045982, 88.2183242677508 23.89237020302249, 88.21965753786513 23.89159830501779, 88.22287737698939 23.89048023817253, 88.22447452437983 23.88945431496472, 88.22529009436242 23.88956383440348, 88.22418542201966 23.89126576630213, 88.22334805247073 23.89283820392001, 88.22170526268779 23.89467459435707, 88.22077807874541 23.89543903068676, 88.22002361679654 23.89757044012379, 88.21958208924207 23.89876188715141, 88.21960249575864 23.89950987847817, 88.21994938945282 23.89981388440327, 88.22100442731254 23.89988251076932, 88.22292417051409 23.89963453440629, 88.2234860579353 23.9003715387156, 88.22392448013073 23.90154677726201, 88.22530372898399 23.90245554668616, 88.22629521625129 23.90156533926904, 88.22743227408023 23.9010461183837, 88.22938496124702 23.90063638995747, 88.23085872525 23.90004864612814, 88.2329535754472 23.89988536611678, 88.23573721370148 23.90014527468475, 88.23709604614565 23.90030696199676, 88.23986624942789 23.90028947737755, 88.24486526591936 23.90034038709921, 88.24525975983011 23.89996066455308, 88.24554995036999 23.89968133872287, 88.24623462942471 23.89902228764851, 88.24684125452035 23.89836468358334, 88.24719598041025 23.89706541953353, 88.24778680891416 23.89583358215413, 88.24783328767613 23.89468367481181, 88.24832238127296 23.89259194166482, 88.24899517129016 23.89150220616193, 88.24905027994653 23.89149219221093, 88.25031597770027 23.89126219959087, 88.25132658275565 23.89109976943888, 88.25287558134305 23.89064004949875, 88.25619523712054 23.88914119261198, 88.25921914185 23.88836040390958, 88.26094033362953 23.88794193497239, 88.26245292766053 23.88757563750573, 88.2638027461998 23.88701919188225, 88.26482435356115 23.88598593020657, 88.2658147913196 23.88572594609559, 88.26743763773686 23.88555071499353, 88.26872826739566 23.88475386439939, 88.26955458247807 23.88425545832279, 88.27053165361296 23.88351275590901, 88.26926364010494 23.88203161206928, 88.26922565184242 23.88203016865742, 88.26931177631747 23.88116919370338, 88.27035064346747 23.88076339171721, 88.27161409381544 23.88088460953713, 88.27214166040936 23.88096259334906, 88.27234915289114 23.88099326472741, 88.2727739269752 23.88105605359402, 88.27507088990973 23.88057834451501, 88.27768605186986 23.88018067779609, 88.27997482467843 23.87952343166108, 88.28163822782199 23.87820779995007, 88.28258895061963 23.87746397518236, 88.28325330499609 23.87733979769353, 88.28406533254912 23.87816216115487, 88.28606924060301 23.87818029508458, 88.28837653494917 23.87819268954103, 88.29081759265785 23.8786492690486, 88.291656219459 23.87824255784784, 88.29289009740012 23.87676737831192, 88.29406016934138 23.8751817071701, 88.29488168743995 23.87416103240576, 88.29654487834351 23.87284524421273, 88.29826560517357 23.87141666484723, 88.29886930657329 23.87131598484489, 88.2997762431791 23.87116473416518, 88.30041175180092 23.87118921281199, 88.30074858298076 23.87120218733111, 88.30124797111705 23.87169532427987, 88.30189515203971 23.87313498868883, 88.30141595008608 23.87554529138214, 88.30204137640844 23.87620356903954, 88.30325956927372 23.87634804062964, 88.30389745840102 23.87745281819303, 88.30436422183141 23.87895173173706, 88.30572959594417 23.88026282007314, 88.30673043885872 23.88129572471797, 88.30788806688082 23.88179971648378, 88.3088566457177 23.88167616402381, 88.30956444094625 23.88245164133025, 88.30895635445228 23.88597578315591, 88.30882236266194 23.88712380731789, 88.30914804854365 23.88986679261842, 88.30946735373544 23.89238080153279, 88.31035521392202 23.89411540670073, 88.31255273791857 23.89285681538979, 88.31474635256217 23.89121088427492, 88.31717327832422 23.89089042075636, 88.3178906243529 23.89165407017924, 88.3190461956255 23.89208931956648, 88.32046020417516 23.89110222908465, 88.32202709027803 23.89024938310257, 88.32327050193219 23.89027142188866, 88.32486042866589 23.89024112372891, 88.32648593617705 23.88970717824372, 88.32821370559809 23.89104590994082, 88.32923564121194 23.89203231423994, 88.3301684872859 23.8933861977149, 88.3325714047466 23.8939804238575, 88.33633783562266 23.89451074507486, 88.33687630649638 23.89613229107243, 88.3372644628847 23.89766605334574, 88.33760800390633 23.89761414897384, 88.33873586886533 23.89741124303447, 88.34160387881597 23.89599643318888, 88.34302982856376 23.89587844123713, 88.34452606842336 23.89559821968214, 88.34464770173007 23.89557543985472, 88.34539751418403 23.89420117774222, 88.34555349619694 23.89098790097091, 88.34547118214937 23.88806842012156, 88.34644755541042 23.8872093751126, 88.34468917216765 23.88656287227877, 88.34446186042659 23.88402522468442, 88.34421239748423 23.88124804626039, 88.3452664676734 23.88017802389675, 88.34443251644751 23.87893426690295, 88.34426966631213 23.87720522404192, 88.34258369558113 23.87562415473099, 88.34266194289437 23.87218792882987, 88.34149063078803 23.86995634750746, 88.34086224659545 23.86835836374751, 88.3422299247713 23.86720512711497, 88.34224216274565 23.86394751376679, 88.34286696403922 23.86130944067821, 88.3420883454009 23.85848390570771, 88.34315537751871 23.85707000417739, 88.34329173992194 23.85363738905431, 88.34328983875514 23.85170227104305, 88.34328963370966 23.85149367869036, 88.34404938906812 23.85092385924878, 88.34558104872649 23.84977511023322, 88.34814396457239 23.84915819149739, 88.34926231560341 23.84903348160992, 88.35028095700061 23.84736242073916, 88.34941398087057 23.84247626196997, 88.3496368211824 23.84110913687721, 88.34970089338157 23.84071605040543, 88.35158945618849 23.84006042484878, 88.3549311615439 23.83922197161672, 88.35474477255325 23.83614547813135, 88.35434107947731 23.83240453674005, 88.35565899996293 23.82650899959071, 88.3520992323937 23.81923154619892, 88.35162400004765 23.81825999959938, 88.34532900023322 23.81089800004269, 88.34211360196122 23.8096370956755, 88.34186599971615 23.80954000037076, 88.33995100043836 23.80665999975923, 88.33301499984242 23.80770300019333, 88.32701617375749 23.80602145052955, 88.32100700007304 23.80433699965289, 88.31921903363154 23.80534758941974, 88.31622299979165 23.80704100024201, 88.30911300016486 23.80913200044154, 88.3035200003478 23.80789800019261, 88.29952999980969 23.80886299972769, 88.29872175120788 23.80798637567073, 88.29455699620847 23.80346929327334, 88.29438800010615 23.80328599974917, 88.2790759999575 23.8060820000843, 88.27612299957684 23.80604600022281, 88.27185799984686 23.80978800011615, 88.27041653319651 23.80826788055827, 88.26989700024643 23.80772000007801, 88.26806191022904 23.80691498453893, 88.26290099958152 23.8046509997439, 88.2592769997338 23.79963699964787, 88.25552400023247 23.80042600005993, 88.24997238721596 23.79983696210616, 88.24922820631672 23.79975800252987, 88.24787099984684 23.79961400038587, 88.24365848814875 23.7990508763969, 88.2405399999211 23.79863400015904, 88.23814400004561 23.79709100004965, 88.23795258204609 23.79566392075338, 88.2378571882587 23.79495273238274, 88.23766300034725 23.79350500015567, 88.23851197834517 23.78661070561963, 88.23978400013156 23.7762809999682, 88.23981643957704 23.77619862476678, 88.24088692599086 23.77348028718557, 88.2440410003919 23.76547099968695, 88.24319500004928 23.76206800013813, 88.23971599969371 23.75855800015166, 88.23450984055677 23.75726715465549, 88.22998000037676 23.75614400034538, 88.22241200031364 23.75655400036686, 88.21931780637175 23.75876049420151, 88.21811801093752 23.75961607771983, 88.21766020655336 23.75994254241447, 88.21755999959436 23.76001399984625, 88.21266899977456 23.76479299989705, 88.21235917343718 23.76488048234842, 88.20717600007241 23.76634400037534, 88.20341500020213 23.76632100021402, 88.19770799962451 23.76477399992024, 88.19422900016826 23.76367000027033, 88.19237970086255 23.76474490775132, 88.19511495379214 23.76727974766225, 88.19698085997872 23.76981188690911, 88.19760598412893 23.77266886667491, 88.19751884162127 23.77364802153903, 88.19680948157236 23.77364712581425, 88.19636549976802 23.77323853592975, 88.19569478808403 23.77337489923223, 88.19556772377149 23.77340073225804, 88.19450644281812 23.77519469447964, 88.1920298385063 23.77927176737819, 88.19212012234583 23.78033275335395, 88.19283026570422 23.78082330565109, 88.19345136538827 23.78106892309239, 88.19345392755677 23.78274489965742, 88.19345735307445 23.78498598501523, 88.19168527765351 23.78596295272813, 88.1900043062538 23.78857212250552, 88.18867543832089 23.78946802892643, 88.18876521584205 23.79020259427437, 88.1898297631331 23.79044881246278, 88.19098311937552 23.79077674485097, 88.19000921205553 23.79183633597819, 88.18806025527664 23.79322105181012, 88.18690748719087 23.79330112384781, 88.1849570402353 23.79370653552825, 88.18465391924303 23.79440578360009, 88.18407317034058 23.79574546947788, 88.18434125194726 23.79713311889838, 88.18540548987153 23.79713455241773, 88.18700160573957 23.79697347934263, 88.18957485749372 23.79787454517418, 88.19108028932395 23.79894093697471, 88.1900213618964 23.79991525978147, 88.18913521042167 23.80040372295349, 88.18895929853282 23.80138275191251, 88.1886964015178 23.80350413570732, 88.18888253869824 23.80502689387612, 88.18896577365159 23.80570782725448, 88.18595455925553 23.8086415974318, 88.18532347170094 23.8087569058066, 88.18373778976724 23.80904663229632, 88.18241138058079 23.81181939414978, 88.18312237739588 23.81279962190507, 88.18312427406606 23.81410530261769, 88.18153064122617 23.81614324641373, 88.18162392970065 23.81932596332263, 88.1807403053209 23.82169128732312, 88.17994278832907 23.82226141972876, 88.17969421391689 23.82226107438913, 88.17763647963987 23.82225821274636, 88.17603923332398 23.82184794652556, 88.17364445292924 23.82200776234839, 88.169475800268 23.82232818269955, 88.1662811493556 23.82134425063668, 88.16486199758316 23.82142375700084, 88.16246762727923 23.82190981268775, 88.1620124318283 23.82245759334331, 88.1613162531426 23.82329536039259, 88.16140642366759 23.82443796074335, 88.16256023406758 23.82492932243036, 88.16371352106221 23.82501265181247, 88.1647799209566 23.82648312249813, 88.16434022532121 23.82942023365689, 88.16531838913242 23.83121698647478, 88.16638615869429 23.83366670195675, 88.16807212852596 23.83399559661956, 88.16869388381576 23.83456773721133, 88.16834275071744 23.83734177880012, 88.16809307643439 23.83817187733035, 88.16790114042533 23.83881001377119, 88.16648276746582 23.83962397396726, 88.16426560317511 23.84019191922175, 88.16276983905686 23.84145685435038, 88.16027427883493 23.84092036018654, 88.15896132350632 23.840556445024, 88.15871220050768 23.84130385898595, 88.15866237536841 23.84145334339712, 88.15867431926448 23.84189887743127, 88.15870749435544 23.84313647676703, 88.15879182468301 23.84427409667228, 88.15745195534349 23.84449637850514, 88.15612666851098 23.84526319264227, 88.15583730444808 23.84609673018003, 88.15516788149262 23.84706853128773, 88.15495153428593 23.84738260242522, 88.15472958250427 23.84739634046878, 88.15368812260886 23.84746080387304, 88.15224455873943 23.84734969263428, 88.15145624451014 23.84759239087617, 88.15140697515182 23.84760755974116, 88.15141637126857 23.84795872161777, 88.15143470484782 23.8486439168833, 88.15165775919824 23.84955393546579, 88.15216406312105 23.84991043571807, 88.15249254499501 23.8510470636711, 88.15315515288806 23.85167495683385, 88.15585538801581 23.85234445173512, 88.15690576468931 23.85285013422634, 88.15835278825062 23.85268096095762, 88.15912492007908 23.85247625997147, 88.16015868627443 23.85236221874145, 88.16043461626458 23.85233177938818, 88.16121163590832 23.85296321228248, 88.16135502381535 23.85305325870098, 88.161580745555 23.85319500984189, 88.16221149766254 23.85351746625809, 88.16267784650546 23.85350904140921, 88.16329964496269 23.85349780707816, 88.16368826809918 23.85349078607095, 88.16387346638741 23.85363051553593, 88.16461426043981 23.85418943609363, 88.16488742681337 23.85470911653255, 88.16412425403114 23.85524752984969, 88.16367069894365 23.85573265204033, 88.16368605756554 23.85630468561283, 88.16415881677602 23.85653460448844, 88.16446015261403 23.85810301224427, 88.16495084430608 23.85900030002387, 88.16556439148353 23.86061075378331, 88.16569364564526 23.8615622679843, 88.16616072114046 23.86350921567782, 88.16633111119188 23.8641862010324, 88.16675496706812 23.86587023912028, 88.16688047555357 23.86644208023784, 88.16758493789462 23.86669950667692, 88.16861239624511 23.86668091409297, 88.16905545894234 23.86677420796337, 88.16943148797286 23.8671051135102, 88.16949360594519 23.86804958512033, 88.16928523392647 23.86860086054133, 88.16897949141048 23.86940974406451, 88.16997614708157 23.87082609714673, 88.16986149431256 23.87242297923717, 88.17052935064908 23.87381238233564, 88.17153101554396 23.87393922271701, 88.17310383267579 23.87381406766514, 88.17384293060682 23.87394565286963, 88.17569523544682 23.87444366324451, 88.17639874990242 23.8752041398592, 88.17606760153865 23.87656331854236, 88.1760910351732 23.87743278849246, 88.17696904328676 23.87881835418375, 88.17736921371828 23.88001927916645, 88.17798727459306 23.8815062137408, 88.1784321620147 23.88241635912772, 88.17950987178322 23.88341166671512, 88.1800208413888 23.88425235746035, 88.18138473791537 23.88649635662159, 88.18170313928852 23.88802056359816, 88.18115686769534 23.88938940279877, 88.18185324692985 23.89069989848155, 88.182230472958 23.89141637486585, 88.18257290331688 23.89206676277092, 88.18302343038704 23.89349800592828, 88.18366957529069 23.89454689242518, 88.18443411774039 23.8954042233263, 88.18417459138435 23.89646957910782, 88.18368339697129 23.89810734527783, 88.183481041417 23.89937785980043, 88.18274285899582 23.90258839633747, 88.18305635546649 23.9032871470842, 88.18371151877164 23.9035461770145, 88.18462715182163 23.90472167006908, 88.1852040669142 23.90644520548187, 88.18663955037499 23.90723191082407, 88.18660573676537 23.90757158026429, 88.18654308819305 23.9082008970538, 88.1857013317511 23.90866019341325, 88.18410517361491 23.90868922622684, 88.18280136259284 23.90854216998519, 88.18212398153656 23.90821295876111, 88.18088058966754 23.90755250654296, 88.17988112181638 23.90767311462258, 88.17859206327317 23.90807219057916, 88.17746925700065 23.90775104537448, 88.1767121285619 23.90721834634968, 88.17562369078075 23.90679410826152, 88.1745705387994 23.90630091915216, 88.17394686885295 23.90658543946648, 88.1732553954202 23.90711025053769, 88.17272468209848 23.90671003963666, 88.17162335973035 23.90652028987954, 88.17081307416407 23.90574842694837, 88.17013105800197 23.90485323458915, 88.16893600559223 23.9044513419559, 88.16848871428276 23.9049434536775, 88.16753487263632 23.90617075397716, 88.16763154795763 23.90731855240932, 88.16661192090351 23.90854703621682, 88.1655711346002 23.90898936326857, 88.16457821651152 23.90876529178484, 88.16314773058338 23.90939614911303, 88.16271502897547 23.91043250085925, 88.16146846699621 23.91100006210326, 88.16050753149743 23.91227573963374, 88.16048673017848 23.91229287261802, 88.1596555686496 23.91297747163304, 88.15880462023709 23.91371731330343, 88.15869085689758 23.91381622343999, 88.1588302014527 23.9146701405146, 88.15933064269508 23.91477551317945, 88.15966426959045 23.91484576192243, 88.1611251759861 23.91520072703196, 88.16226107818623 23.91546332996876, 88.16334751677454 23.91611390853012, 88.16456068692622 23.91614508802541, 88.16519787728026 23.91707191313833, 88.16479876894805 23.9176510963211, 88.16381015501467 23.9178977389895, 88.16256157855406 23.91772962152487, 88.16098551217169 23.91771992863187, 88.15900826272122 23.91732501743564, 88.15819054425828 23.91864734729728, 88.15838089656118 23.91955907279305, 88.15898165088254 23.92031087454729, 88.15978863683618 23.9210208254508, 88.16074299919012 23.92104174548024, 88.16198341070587 23.92090497388551, 88.16318339499776 23.92080705300316, 88.16455532426887 23.92093480799502, 88.1651955174592 23.92160961249368, 88.16526811163406 23.92354742037719, 88.16492298690638 23.92422168258463, 88.16439897083592 23.92606240505597, 88.16611486650794 23.92614372535269))"
