block,district,10%_conversion,30%_conversion,100%_conversion,geometry
Bolpur-Sriniketan,Birbhum,28,58,165,"POLYGON ((87.73481799965099 23.59126499977997, 87.73315400025693 23.59550300006345, 87.72873319927776 23.59931978308157, 87.72702800014211 23.60079200025063, 87.7267126132965 23.6016883923055, 87.72313699967287 23.61185100032344, 87.72180359735819 23.61369964042609, 87.71901700033435 23.61756300023234, 87.71485545681395 23.61834004235914, 87.71289807158878 23.61870552504001, 87.71148700022498 23.61896900031917, 87.70563500015521 23.61424600015282, 87.70406113711186 23.61257435921937, 87.70078999975873 23.60910000026485, 87.69885282589722 23.60827374723567, 87.69562499989388 23.60689700029639, 87.6898040003544 23.60625600041413, 87.68799255531225 23.60906325486536, 87.68402719529887 23.61520850316992, 87.68138899990247 23.6192970001565, 87.67877204019754 23.61938757267836, 87.67433900034467 23.6195409997174, 87.67345009784378 23.61922902220164, 87.6689502959195 23.61764972455518, 87.66887700027343 23.61762400034741, 87.66624500030656 23.61117699981872, 87.66214863425211 23.60698286486735, 87.66172000027784 23.60654400020547, 87.65667134660542 23.60341138093054, 87.65595999995411 23.60296999996558, 87.65404492603255 23.60351892815607, 87.64975699988571 23.60474800012014, 87.64344345964798 23.60761540302849, 87.64488038562136 23.60830233308626, 87.64784833183512 23.6123297139452, 87.6484678082428 23.61317031835558, 87.65177231134315 23.61765439383526, 87.6528794891971 23.62410364626628, 87.65260630213918 23.62539197905664, 87.6520277044151 23.62812060758, 87.65071274449765 23.63432187015826, 87.65202396413467 23.64057324206152, 87.6468016963413 23.64632006102203, 87.64021763553551 23.64724566215761, 87.6346441420136 23.64921329785545, 87.63276095265586 23.64895568255877, 87.62788314319253 23.64828840988224, 87.62265158810038 23.64679353789148, 87.62256840710637 23.64676976970918, 87.61540003518353 23.64563332791579, 87.61467953073581 23.64801618419961, 87.61323729246715 23.6527859653001, 87.61288360979079 23.65311576108354, 87.60782185569416 23.65783565139423, 87.60350824490961 23.6579748268768, 87.61427376742051 23.66155768364024, 87.61530634111483 23.66513619218159, 87.61495182027033 23.66714444845758, 87.61478772457389 23.66807400301286, 87.6143223317103 23.67252847910606, 87.61372431942186 23.67541042764918, 87.61310374584126 23.67840110422765, 87.61306510557023 23.67858731874981, 87.60836498685471 23.68075469657203, 87.607097108245 23.68528311942049, 87.60704748095655 23.68852013289785, 87.60703620705537 23.68925545187767, 87.60987757728844 23.69078874920148, 87.61114106540786 23.6914705702107, 87.61016152473461 23.69242052948391, 87.60811614084729 23.69440414343654, 87.61500682190733 23.69848305185144, 87.61087302606933 23.70332350437627, 87.6109200363307 23.70633910746386, 87.61096235123159 23.70905342507557, 87.6109693326686 23.70950126497144, 87.61107438787273 23.71624023759693, 87.61108862144278 23.71715325272049, 87.60618981910494 23.72327803245531, 87.6052657710985 23.72443333393124, 87.60465133449155 23.7243291789485, 87.59688206435582 23.72301218926117, 87.59183439813904 23.7200116399253, 87.59052016847106 23.72191257920224, 87.59160601170811 23.72730435031559, 87.59168573301024 23.72770020759856, 87.59242538672225 23.73137297228487, 87.58986509509811 23.7378945436983, 87.59094573935442 23.73941318477068, 87.59387834580906 23.74353440808652, 87.59438032938874 23.74423985068858, 87.59764452487497 23.74882706042058, 87.59913496860395 23.750921595855, 87.60264266902401 23.75132676471845, 87.60359745405928 23.75143705037965, 87.60409140939112 23.75149410606821, 87.60693776276757 23.75058138862022, 87.60700675785561 23.75055926439859, 87.60901959617745 23.74991382276477, 87.61101963264997 23.74912591592834, 87.61601589002134 23.74715765700034, 87.61833761938566 23.74624301949979, 87.62527167924463 23.74646122110851, 87.62934974229682 23.74658954896859, 87.63190920114873 23.74667009045236, 87.63277922687983 23.74669746851339, 87.63521853990375 23.74677422834798, 87.64408514031702 23.73794297938502, 87.64545379155931 23.73657978522896, 87.64696864648589 23.74065917298247, 87.6508523291717 23.75111763367192, 87.65103764347252 23.75161667017324, 87.65277869677946 23.75630519213098, 87.66147985970781 23.76221604833199, 87.66221457344386 23.76271515318183, 87.66401442802351 23.76274274708015, 87.66420656907796 23.76274569325921, 87.66738903867325 23.76279448417813, 87.67178660566735 23.76203953030012, 87.67612897856958 23.76129405257853, 87.68010682926683 23.7588778629231, 87.68377891226703 23.75664739945796, 87.68658823246102 23.75506194954937, 87.68855310813949 23.75395306388281, 87.69096061214259 23.75334931122176, 87.69160004630514 23.75324045997928, 87.69486166433438 23.75268523563517, 87.70270464560296 23.75135012640726, 87.70368879710037 23.75016461130781, 87.7043695784933 23.74887189702048, 87.7065190957797 23.74479024477404, 87.70849100505592 23.74104584728809, 87.71234369980198 23.73969293687957, 87.7127063828933 23.73956557758936, 87.71302336873354 23.73945426400314, 87.71962121614627 23.73659882927262, 87.72447839426252 23.73479487918036, 87.72480116094486 23.73552674116621, 87.72700641731238 23.74052707516443, 87.72749875836108 23.74164343959313, 87.72895369235907 23.74494244873506, 87.72906439980227 23.74502163044394, 87.72978154168486 23.74553455157831, 87.73245653823869 23.7474477899836, 87.73570025796062 23.74785924061149, 87.7378217505734 23.74812834204937, 87.73727098147064 23.75324209134947, 87.73836000291186 23.75428486605375, 87.74102946683649 23.75684096863585, 87.7413168299078 23.7576393651646, 87.7443493483438 23.7660647626787, 87.74654034596028 23.76621383609973, 87.74869165469617 23.76636020975593, 87.75529182595703 23.76680927992436, 87.75768267271724 23.76280908557089, 87.76058699909076 23.75794977156477, 87.76080099906694 23.75759172267993, 87.76167767168727 23.75612493561733, 87.7639379647653 23.75253662806301, 87.7646722845983 23.75154120446308, 87.76554659649827 23.75035601042157, 87.77026142992109 23.75105837374502, 87.77078312574071 23.75063943176439, 87.77584335278856 23.74657587028025, 87.78164164714433 23.74218419294618, 87.78460873810285 23.73993689327307, 87.78164960794311 23.73779073585382, 87.77728671161252 23.73462647663064, 87.77743103841175 23.73040749970642, 87.77745428318865 23.72972801333719, 87.77757215822857 23.72628229059529, 87.77380388104432 23.71205080070393, 87.77327648082496 23.71005899212884, 87.77353302682781 23.70755425432543, 87.77406414034785 23.70236882456163, 87.77554105827329 23.70220716243062, 87.77808945726269 23.70192821701363, 87.77963712665212 23.69927290392144, 87.78630001033724 23.69979993182147, 87.78690854289498 23.69673609989116, 87.78759725810704 23.69326855869707, 87.78775035599421 23.69249774257679, 87.78698229899396 23.68892003353278, 87.78896082728039 23.68511013122764, 87.79016105978513 23.68292471300515, 87.79150044439007 23.68048592248738, 87.79163494699527 23.67827473239305, 87.79186717982657 23.67445688817492, 87.79218766582819 23.67144447408328, 87.79824503418104 23.66800519948043, 87.79924509018883 23.66743738372833, 87.80159584966877 23.66610266120892, 87.79983174583843 23.65592641946876, 87.80119469807693 23.65406696142116, 87.8059953205277 23.64751753530606, 87.80544951568264 23.64253114979277, 87.80479230641986 23.63652698803014, 87.80969921884395 23.63422883529256, 87.81226099345012 23.63302902726787, 87.81556747595828 23.63148043607334, 87.81650791410902 23.62381438202817, 87.81171457706614 23.61441460684869, 87.81297322683302 23.61368542124524, 87.82416881144155 23.60719937575067, 87.82444315322897 23.60658882331557, 87.83126861905157 23.59139867500892, 87.83129637842519 23.59132967542422, 87.83269446627666 23.58785460150869, 87.83416382090367 23.58736120195795, 87.84250709592577 23.58455958895394, 87.84675629007079 23.58313273898477, 87.84679291586042 23.58014004702562, 87.84686862528689 23.57395379772964, 87.84687312819239 23.57358583561785, 87.84450527799623 23.56991330115795, 87.84497732944025 23.56547625482534, 87.84457905208166 23.56338198559024, 87.84322693037858 23.5640989637962, 87.83982099993926 23.56590500031558, 87.83789099996972 23.5661720000378, 87.83013976393903 23.56496121308959, 87.82937373940659 23.56484155559338, 87.82380699979325 23.56397200020768, 87.82092922500379 23.56490505762235, 87.81871799983587 23.56562199985546, 87.81179799997777 23.56011599955377, 87.80785399976234 23.5596769999936, 87.80708412343357 23.56054134470736, 87.80321284329813 23.56488765034482, 87.79805000000754 23.57068400036639, 87.79644000040577 23.57145499994834, 87.7920283779074 23.5714745431157, 87.78876499990486 23.57148899971758, 87.7867739998203 23.57221800006073, 87.78541600014836 23.58168000023186, 87.78537845615091 23.58169081997539, 87.78176900013932 23.58273100013559, 87.77852026849564 23.58091158889874, 87.77430699956841 23.57855199987494, 87.77067600029721 23.57775900017776, 87.76871423807171 23.57949566928977, 87.76834900000642 23.57981899984702, 87.76648622256118 23.58309178925469, 87.76629599976063 23.58342599981012, 87.76299055956673 23.5866285764477, 87.76054399980579 23.5889989996042, 87.7550135586289 23.59075983349959, 87.7544100002214 23.59095199973506, 87.75318202902746 23.59112591602826, 87.74731400034089 23.59195700021542, 87.74007400011503 23.58634000019089, 87.7375790001708 23.58621199968411, 87.73571799978595 23.58693699984269, 87.7353278882715 23.58881300541594, 87.73481799965099 23.59126499977997))"
Nanoor,Birbhum,30,64,180,"POLYGON ((87.9563829999755 23.63279200015075, 87.95722947426088 23.63250190224107, 87.96388199955469 23.6302220003451, 87.96179311995655 23.62858722442092, 87.95930499982592 23.62663999973625, 87.95624499990684 23.62410499974601, 87.95564467995808 23.62100032240699, 87.95421442425635 23.61360346512788, 87.95375803900235 23.61124317373356, 87.95365715215591 23.61072141765937, 87.951716078834 23.60068276589698, 87.95114899962668 23.59775000026235, 87.95030533302474 23.59623290872179, 87.94757100010162 23.59131600033322, 87.94395136646243 23.59085576058492, 87.93786600041564 23.59008200008429, 87.93491400008111 23.58662799998229, 87.93495031560461 23.58552369276424, 87.93518406469286 23.57841560419683, 87.93524900024123 23.57644099965245, 87.93627900007584 23.57233400001416, 87.93304059264925 23.57105708141921, 87.92532300025628 23.56801400044583, 87.92492525169905 23.56752235817032, 87.92211199966908 23.56404499997683, 87.92164813115636 23.56328688588115, 87.91956764583024 23.55988668682118, 87.91491699971981 23.55228599999896, 87.91135399998717 23.54377899980107, 87.90840099960649 23.54010600039163, 87.90799778856717 23.54009820237019, 87.90235100029848 23.53998900039209, 87.90121033798675 23.54151099053984, 87.90077670558053 23.54208958826393, 87.89823200010676 23.54548500023265, 87.8952638128747 23.55314753253264, 87.89439400028293 23.55539300028675, 87.89252500042845 23.55847899960623, 87.89086200018123 23.55938299992556, 87.89061851503247 23.55934185594196, 87.88868310833884 23.55901481208394, 87.88841199961416 23.55896899971964, 87.88818153844731 23.55862870345197, 87.88745100026351 23.55754999993257, 87.8864893048376 23.55232465915578, 87.8864590003826 23.55215999958438, 87.88483089742806 23.5515556686592, 87.88337700034833 23.55101599988853, 87.88324372801571 23.55116140047829, 87.87969290960018 23.55503534530499, 87.87940999997159 23.55534399982577, 87.87889610127411 23.55531538249897, 87.87560299977865 23.55513199994192, 87.87136536551922 23.5503670401069, 87.87092599993501 23.54987300023885, 87.86731699987966 23.54742199962562, 87.86361700012451 23.54679899967414, 87.86246154216649 23.54759428994458, 87.86061099999775 23.54886799975844, 87.86008742639365 23.54904347727472, 87.85713199964214 23.55003399956945, 87.85570585204353 23.54991698608012, 87.85031900022176 23.54947499987139, 87.84920350004154 23.55051849673129, 87.84830499997581 23.55135900041756, 87.84950300036324 23.5548969998967, 87.84944200024819 23.55771999967828, 87.84729550288523 23.56035118935597, 87.84500899996544 23.56315400025692, 87.84457905208166 23.56338198559024, 87.84497732944025 23.56547625482534, 87.84450527799623 23.56991330115795, 87.84687312819239 23.57358583561785, 87.84686862528689 23.57395379772964, 87.84679291586042 23.58014004702562, 87.84675629007079 23.58313273898477, 87.84250709592577 23.58455958895394, 87.83416382090367 23.58736120195795, 87.83269446627666 23.58785460150869, 87.83129637842519 23.59132967542422, 87.83126861905157 23.59139867500892, 87.82444315322897 23.60658882331557, 87.82416881144155 23.60719937575067, 87.81297322683302 23.61368542124524, 87.81171457706614 23.61441460684869, 87.81650791410902 23.62381438202817, 87.81556747595828 23.63148043607334, 87.81226099345012 23.63302902726787, 87.80969921884395 23.63422883529256, 87.80479230641986 23.63652698803014, 87.80544951568264 23.64253114979277, 87.8059953205277 23.64751753530606, 87.80119469807693 23.65406696142116, 87.79983174583843 23.65592641946876, 87.80159584966877 23.66610266120892, 87.79924509018883 23.66743738372833, 87.79824503418104 23.66800519948043, 87.79218766582819 23.67144447408328, 87.79186717982657 23.67445688817492, 87.79163494699527 23.67827473239305, 87.79150044439007 23.68048592248738, 87.79016105978513 23.68292471300515, 87.78896082728039 23.68511013122764, 87.78698229899396 23.68892003353278, 87.78775035599421 23.69249774257679, 87.78759725810704 23.69326855869707, 87.78690854289498 23.69673609989116, 87.78630001033724 23.69979993182147, 87.78763129834579 23.70207450523429, 87.79163300625827 23.70366086705542, 87.79861558454165 23.70642890926677, 87.80512881384372 23.70753340534241, 87.80741596247672 23.71125215146566, 87.81180969116438 23.71131951248555, 87.81444679208585 23.71135994240745, 87.81531661367086 23.71372067896624, 87.81543420092773 23.71403981688411, 87.81649078472201 23.71690743473039, 87.81798332027408 23.72095824562661, 87.82363388209802 23.72372391632575, 87.82456029082481 23.72777102021643, 87.82462329373008 23.72804625323203, 87.8270263649748 23.73854429128608, 87.82749454303875 23.7405895717514, 87.82755712146404 23.74086295126427, 87.83020658086906 23.74789621893541, 87.83059023884852 23.74784165526824, 87.82883239429964 23.74929737077708, 87.82841844985165 23.74984929640794, 87.82837448379546 23.75250636317816, 87.82833967013971 23.75461027764226, 87.82837801903042 23.75587461472173, 87.82781891231303 23.75870649350992, 87.82807372712085 23.75934253722835, 87.82846631806621 23.7598813507438, 87.82863176904097 23.76040536501563, 87.82859421245303 23.76185708393735, 87.82834399857671 23.76255694085017, 87.82831527692855 23.76263727728854, 87.82819310222993 23.76319957839786, 87.82853815770989 23.76359272962083, 87.82951369999734 23.76405505759487, 87.83084644760554 23.76441739804454, 87.83164658791975 23.76514770690119, 87.83196643270475 23.76641893548554, 87.83275969860124 23.76725476089853, 87.83342173992138 23.76782772077274, 87.83436548038264 23.76863096374802, 87.83540415417843 23.76895295251677, 87.83633408195237 23.76899234552036, 87.83706170363479 23.7692092961721, 87.83763795592699 23.76979785928381, 87.83838668110053 23.77001618499901, 87.83931935900124 23.77001337191962, 87.83995885791501 23.76963117533854, 87.84012152009211 23.76942341036215, 87.84060612697124 23.76880443127953, 87.84087353408636 23.76795293877716, 87.8408743668586 23.7666390238719, 87.84055225128542 23.76572792970023, 87.84061274867946 23.76479937698969, 87.84072785021016 23.76380223208741, 87.84047364514264 23.76319860533141, 87.84015526895058 23.76267885654402, 87.84003197549531 23.76231858453508, 87.84018921476053 23.76193256043939, 87.84063527040149 23.76184420924289, 87.84131644299951 23.76197664880334, 87.8417031883515 23.76213114333762, 87.84133356339328 23.75892773122984, 87.84249189108793 23.75781766745143, 87.8452911820425 23.75492184956374, 87.84584782191949 23.75469486967256, 87.84665995109593 23.75711341195443, 87.8498275872734 23.75786846655654, 87.85179127314882 23.75833654119845, 87.85289453355591 23.76102386475958, 87.8546144734792 23.76221856913173, 87.85796167728959 23.76454360440385, 87.85955582813904 23.76565093334398, 87.86353846592749 23.76841735407766, 87.86440728117117 23.76902085043196, 87.86983344146023 23.76953666828268, 87.87337869846823 23.77213041198899, 87.87516323129813 23.77343599377616, 87.87738850477575 23.77672101935962, 87.87823756820929 23.77797443597149, 87.88476011628637 23.77916456729099, 87.88474842869708 23.77986582444828, 87.88478712742403 23.78063979718894, 87.8853135860532 23.78076653774559, 87.88523604650639 23.78089108035913, 87.88548654906502 23.78145751565188, 87.88604733032008 23.78199582194969, 87.88655857242024 23.78281314740888, 87.88677655369501 23.78379953102359, 87.88695109861435 23.7849712478249, 87.88728381989245 23.78612190969841, 87.88818474992631 23.78721550958813, 87.88907683332923 23.78796356566608, 87.88991663284638 23.78855141201808, 87.8900381852141 23.78909246304676, 87.88981897276744 23.79005036153501, 87.889905852673 23.79077653261094, 87.88995282156554 23.79083844194059, 87.89028589267984 23.79127745678926, 87.89108836133886 23.79158277392594, 87.89149397266873 23.79173709758901, 87.89241890291009 23.79167038138302, 87.89415539935226 23.79181526216467, 87.8957056354068 23.79140835491171, 87.89576531082048 23.7912834076032, 87.89614674117922 23.79048476555954, 87.89605933517025 23.78841569263017, 87.89588265436106 23.78722964333343, 87.89554874058193 23.78599388850722, 87.89577170679888 23.78501392065596, 87.89701077292885 23.78370235477991, 87.89726302736688 23.78288341413832, 87.89688149538476 23.78202318112494, 87.89635015973215 23.78163054521355, 87.89606360515131 23.78161187528787, 87.89528064458612 23.78156086394278, 87.89458828172388 23.7811975162524, 87.89452106189755 23.78039754141343, 87.8949059555455 23.77998504037737, 87.89611237088928 23.7797851822404, 87.89683996559198 23.77899721065278, 87.8969805296278 23.77839744018974, 87.89637881662911 23.77827709741018, 87.89161641626464 23.77451730712806, 87.89538658562248 23.77262321438991, 87.89741870990558 23.77047346058179, 87.90291941859634 23.76465434422266, 87.90850464107638 23.76232712719519, 87.913315844051 23.76032242414061, 87.91920043824967 23.76823858774065, 87.9198653133336 23.769133001287, 87.92057675531305 23.77009005800983, 87.92125867434838 23.77460757657843, 87.9213921975919 23.77549213175655, 87.92577573875938 23.77496805183415, 87.92971637820834 23.77449692399392, 87.93353309377731 23.77455543838284, 87.93528741298375 23.77094609208853, 87.93612460356762 23.77061011526467, 87.94183086040597 23.7683201139821, 87.94171099966297 23.76788699958541, 87.94104799966549 23.76059499965953, 87.94720500031057 23.75891899971213, 87.95039399988326 23.75914400019548, 87.95081300031978 23.75527599988754, 87.95161016477731 23.75498816647075, 87.95570400013956 23.75351000028632, 87.95515399995719 23.74822999961487, 87.9515379995791 23.74628799999124, 87.94529000013347 23.74601600003843, 87.94126899996445 23.73717499972651, 87.93804200043803 23.73815700004559, 87.93656899995942 23.73358699974029, 87.93705099610662 23.73028952484174, 87.93721800021058 23.72914700003406, 87.9368540193975 23.72887281293004, 87.93320500041051 23.72612400002265, 87.93098399961194 23.7275469999941, 87.92661999981323 23.72803700010752, 87.92489310902982 23.72781321820548, 87.9192889998875 23.7270870003648, 87.92052993930531 23.72083765643276, 87.9213179999258 23.71686900040407, 87.92070187798934 23.71546354800438, 87.9197919997011 23.7133879999563, 87.9188919995662 23.71518299999548, 87.91597700003859 23.71622799962256, 87.91251400042084 23.71491400018101, 87.91175799973195 23.71170799982439, 87.91246893629243 23.70962836615621, 87.91504700031885 23.70208700041479, 87.91936220020544 23.6958612870688, 87.91993700009255 23.69503199972706, 87.91558800008617 23.68775200035457, 87.91579916899649 23.68661355127443, 87.91619900038364 23.68445800043639, 87.91851800030553 23.68171299975517, 87.92161123557014 23.67994619795871, 87.92258499989788 23.67938999964883, 87.92182337035234 23.67628828467667, 87.92115000027233 23.67354599994798, 87.91640499999077 23.67134299997951, 87.91133099982585 23.67040399984478, 87.91124000012597 23.66678600027376, 87.91131365010494 23.66663818410496, 87.91309400018804 23.66306500044947, 87.91363305292312 23.66242170909464, 87.91584000001603 23.65978800041592, 87.91944894970931 23.65971492150646, 87.92033400041386 23.65969699981672, 87.92419400035288 23.66197999987713, 87.92782599967022 23.66213399978431, 87.93176090773977 23.65862879408365, 87.93271600034319 23.65777800035448, 87.93526500007977 23.65980000006999, 87.93621408790987 23.65978164400769, 87.93945299985614 23.65971899993195, 87.93844600018281 23.64851400032092, 87.93711900014181 23.6450899998037, 87.93910285241475 23.64389934058215, 87.93940000010997 23.64372099962446, 87.94459092293282 23.6421843181518, 87.94628099996822 23.64168400011658, 87.94751700030935 23.63843699966787, 87.9531480000802 23.63590399976983, 87.95365575730737 23.63541554828896, 87.9554264468731 23.63371218377034, 87.9563829999755 23.63279200015075))"
