block,district,10%_conversion,30%_conversion,100%_conversion,geometry
Kalimpong-Ii,Kalimpong,0,0,0,"POLYGON ((88.4977667271001 27.12506572885798, 88.49903099978086 27.12459400001313, 88.50280800038894 27.12509199959618, 88.50326492793413 27.12669960430333, 88.50594023925072 27.12646523738084, 88.50820597502575 27.12665815275158, 88.50974270056525 27.12622942344916, 88.51148962464652 27.12644917458977, 88.51214095504112 27.12722995519835, 88.5128076440576 27.12828145242714, 88.51502614564015 27.1290702423978, 88.51739974969877 27.12911455559231, 88.51259270518925 27.12466355447953, 88.513190372138 27.12287185225421, 88.51379325875196 27.12117254457735, 88.51325627175957 27.11932505290889, 88.51278322656469 27.11739724009061, 88.51251714684889 27.11537734658731, 88.51187199659539 27.11362115049576, 88.51139592787985 27.11163925784552, 88.51094518497234 27.10989984040537, 88.5110077463105 27.10976648083846, 88.51188223267896 27.1079023562088, 88.51334508520756 27.10626041538591, 88.51443383145617 27.10488147589945, 88.51302663437171 27.10338837917044, 88.51155371033553 27.10210748827001, 88.50941671071269 27.10214867542106, 88.50732242528976 27.10225721999478, 88.50495076106881 27.10227569746553, 88.5026237733685 27.10239622640477, 88.50060704907611 27.10250065388215, 88.49858728957177 27.10238757582601, 88.49640102238931 27.10250071773396, 88.49415793873793 27.10230147203538, 88.4921140153496 27.10216195750838, 88.4896524935678 27.10225419647406, 88.48776276793745 27.10207161431362, 88.4861029413977 27.10110641692768, 88.48527992412926 27.0990119669288, 88.48548771518595 27.09714451570687, 88.48519366925251 27.0954022654023, 88.48518505284794 27.09327924753927, 88.48668557707775 27.09227269572836, 88.48846476613613 27.09357426294196, 88.49050800154309 27.09429811196832, 88.49265283246228 27.09485078223787, 88.49495074957747 27.09483145310912, 88.49706335329118 27.09415809112306, 88.49876362324265 27.09340650340743, 88.50037682263228 27.09242714619591, 88.50284970375088 27.09156914260189, 88.50418343701608 27.09023924044862, 88.50553349747298 27.08854350487888, 88.50655078718916 27.08686499852092, 88.50792513743521 27.08559930976037, 88.50887160284223 27.08492567887703, 88.5089641232957 27.08485982781882, 88.51060267996974 27.08625259977771, 88.51251734919633 27.08685112378037, 88.51419965698862 27.08577871011942, 88.5167151830593 27.08564818971223, 88.51859968182993 27.08571457316907, 88.52086402005853 27.08600749764792, 88.52305084572004 27.08655070075429, 88.52496559408695 27.08714905388575, 88.52723463487058 27.08752372943661, 88.52768538227463 27.08762696711091, 88.52927965723046 27.08799211164671, 88.53150997680405 27.0884918774982, 88.53341549542881 27.08892640562919, 88.53544743984753 27.0899700562731, 88.53416510013932 27.08839483525349, 88.53254017718751 27.08724790376777, 88.53102922351991 27.08568454660457, 88.52905418730097 27.08516472856939, 88.52849657525678 27.08496051861312, 88.52696196941939 27.08439851068277, 88.52499488860325 27.08337577287369, 88.52319306630703 27.08280273835572, 88.52114263992098 27.0819509373859, 88.5193684196169 27.08104310415598, 88.5168522028669 27.08100705393247, 88.51688898333997 27.08084342588347, 88.51733546705822 27.07885707169658, 88.51778643389684 27.0769587512454, 88.51851663663354 27.07587922754436, 88.52054570771826 27.07635718753426, 88.52264245008904 27.07720658731421, 88.52462278421415 27.07764535664796, 88.52673324214544 27.07800053309819, 88.52869089626789 27.0787555364389, 88.53061700037432 27.07975694232907, 88.53244760007675 27.0806816936053, 88.53449856785464 27.08147256460722, 88.53762491435839 27.08033073407613, 88.53890520451164 27.0787953656137, 88.54060149676172 27.07736071672377, 88.54145266011221 27.07629644282661, 88.54346937271343 27.07488586788856, 88.54429204644083 27.07316075326622, 88.54482450624602 27.07144019550866, 88.5453386261767 27.06939814900544, 88.54599888144325 27.06755001072445, 88.54648409266679 27.06579159960267, 88.54440035179486 27.06557773722284, 88.54242384968096 27.06487459598588, 88.54091151645338 27.06362328918351, 88.53939248327652 27.06221399667868, 88.53830770573607 27.06050302299616, 88.53715480365133 27.05910297012605, 88.53553548437513 27.05780402803351, 88.53452032785088 27.0561376805096, 88.53444644584685 27.05601640423373, 88.53409671659028 27.05515087691151, 88.53550749567444 27.05354055355378, 88.53676348524668 27.05212503234441, 88.53490653360967 27.05148449651233, 88.53481274781012 27.05122426688643, 88.53428888282575 27.04977068277082, 88.53408579882063 27.04772490498044, 88.53320228595679 27.04590852355955, 88.53393915626707 27.04406102199863, 88.53486422950067 27.04283751773733, 88.53450497462494 27.04071918444287, 88.5332596204352 27.03910998164036, 88.53095610324164 27.0384818582512, 88.53084503247231 27.03652869444375, 88.53176143174471 27.03653958433438, 88.5319597655308 27.03654194145747, 88.53423900462643 27.036743904008, 88.53631991353325 27.03695615390341, 88.53830002552581 27.03749417691478, 88.54021824257791 27.03764360736665, 88.54241009544961 27.03770752128515, 88.54458454643975 27.038164098994, 88.54671157258105 27.03832158107616, 88.54869697078861 27.03897900797488, 88.55088810060539 27.03889644751308, 88.552913493463 27.03901273435024, 88.55502034241492 27.03931497490623, 88.55706222434225 27.03847917107692, 88.55904428696431 27.03783669360859, 88.5611920622639 27.03736575552523, 88.56338776603262 27.03717203256332, 88.56553045116942 27.03682300118061, 88.56752308802015 27.0361656902944, 88.5697120010081 27.03585368759763, 88.57140325345743 27.03687155557787, 88.57354250138536 27.03723378451161, 88.57565355196988 27.03787403615791, 88.57783859517507 27.03800553232952, 88.58010507199151 27.0376863404523, 88.58211389124313 27.03834312973169, 88.58416281486205 27.03891757978255, 88.58620717442165 27.0394120288421, 88.58671151692299 27.03992338515615, 88.587824458532 27.04105178071518, 88.58910646189376 27.0418454611991, 88.5894967038099 27.04208705687222, 88.58863182489887 27.04028756471939, 88.58759289749428 27.03857740222537, 88.5867127975576 27.03664510538738, 88.58613755970065 27.03496124896253, 88.58444751504082 27.03136470361824, 88.5836741097724 27.02956267177996, 88.58332039292185 27.02756724793022, 88.5828357806468 27.02579293229803, 88.58182629884463 27.02404610894081, 88.58161087614108 27.02195773745968, 88.58146814294048 27.0201684058473, 88.58001966157819 27.01878129691936, 88.57829482664499 27.01757721441698, 88.57641957290502 27.01676158507917, 88.57574233394161 27.01629766170777, 88.57332140935563 27.01463921922464, 88.57184154525116 27.013351178714, 88.57014404341292 27.01187365464552, 88.56900598913511 27.010562470082, 88.56762776460971 27.00876885769667, 88.56668436858881 27.00714287624276, 88.56802471636765 27.00604476445438, 88.5699269992317 27.0051076232183, 88.57203358198426 27.00476896911266, 88.57414992328039 27.00534357924283, 88.57643911607238 27.00522375447275, 88.58058374604309 27.00409290466388, 88.58239895924464 27.00305850804375, 88.58495264714702 27.01038129895783, 88.586515171538 27.01584525325586, 88.58839663509667 27.01597963445261, 88.58991293253585 27.01616317798835, 88.59269451404064 27.0164998805651, 88.59686462630151 27.0166072695099, 88.6012514751755 27.0159574868486, 88.60745559579914 27.01432656541868, 88.61171979872977 27.01335666727641, 88.61610110238405 27.01261349631585, 88.61797285776122 27.01167609157841, 88.61881313571767 27.01000069867337, 88.61964776233442 27.00847552402626, 88.62034736024253 27.00668085223958, 88.62074030462139 27.00657425649678, 88.6200832095725 27.00616392282683, 88.61966242398175 27.00586479662314, 88.61951994169202 27.0055058843891, 88.61964361915777 27.0050393763662, 88.62000564124742 27.00367383408025, 88.6211770252995 27.00052590204876, 88.6211373067414 26.99956691268295, 88.62109008603868 26.99904303600738, 88.62097288369171 26.99895834505162, 88.62183705483625 26.99781325267952, 88.62207718101716 26.99648990838261, 88.62155098229205 26.99559659830441, 88.62070245125716 26.99528705165613, 88.61789484966766 26.99667474604275, 88.61671148484719 26.9987916440192, 88.61549832189012 26.99970567807464, 88.61511256579233 27.00124921597859, 88.61329728244367 27.00407239112798, 88.61031573038673 27.00313108872882, 88.60959850396785 27.00235405649453, 88.60941309523821 27.00119481508869, 88.61019860178408 27.00040959992316, 88.61230136871325 26.99845694153469, 88.61268997386325 26.99627562871734, 88.61172925689976 26.99607820324655, 88.61061813012263 26.99670343621466, 88.60993673179479 26.99723521163577, 88.60754918734517 26.99731036438186, 88.60752920081205 26.99436032456935, 88.61133333396621 26.99409319174742, 88.61056467621886 26.99114899393095, 88.61143082677131 26.98785733225014, 88.61148633202869 26.9876463863717, 88.61235884258656 26.9842149952259, 88.61744428572524 26.98133096025566, 88.61851710677911 26.97830532792858, 88.61793190443386 26.97543346168499, 88.61642858061457 26.97296137466776, 88.61594675533854 26.97173946760238, 88.61568016210987 26.96985863536776, 88.61501733568154 26.96418064781869, 88.61601916155513 26.95898990845757, 88.61768088926169 26.95748043237609, 88.61744101489097 26.95611929227158, 88.6185879175984 26.95548045885612, 88.61839651578661 26.95496031166908, 88.61583689145942 26.95342284958491, 88.61297971564142 26.95270479578977, 88.61206404751783 26.95247467366733, 88.61232556677156 26.95172369928935, 88.61301246625236 26.95095033628906, 88.61334003981102 26.94975901696512, 88.6151765318715 26.94877887014877, 88.61667960208199 26.94694985685044, 88.61699088442185 26.94580714678244, 88.61703520121364 26.94564446032365, 88.61776492820894 26.94534869488643, 88.6190520280287 26.94525516539363, 88.61956408041804 26.94417312089286, 88.62067858055211 26.94154869411699, 88.62176282839185 26.9393443559573, 88.62046504822348 26.93617571613646, 88.61823063763387 26.93145787628004, 88.61893385801119 26.92818380264043, 88.61786423854385 26.92589861812677, 88.61803438487901 26.92318060879814, 88.61837449318836 26.91986790388069, 88.61876582238483 26.91673554001323, 88.61905580877863 26.91393575982749, 88.61926111320984 26.91318176642545, 88.61839593392527 26.91255849308004, 88.61800407233011 26.91079551699955, 88.62000197740939 26.90589675692985, 88.62122786397481 26.90271080246163, 88.62426308397418 26.90234075482203, 88.62422282942009 26.90164309045633, 88.62311599960378 26.90148899971763, 88.62181099967796 26.89591199973903, 88.61698900034213 26.89319799958804, 88.61173371214119 26.88636287684534, 88.61135916069679 26.88587572848211, 88.61051899965217 26.88478300003549, 88.61060174897159 26.88339141967833, 88.6106604594127 26.88240409447343, 88.6108630002273 26.87899800035746, 88.60395812067077 26.88093048425452, 88.59437129370031 26.88361357110949, 88.57736200035612 26.88837400016001, 88.57619874977252 26.88748088973131, 88.57114399959595 26.8836000003398, 88.56165299988612 26.87883399998918, 88.55577899970115 26.87724699964934, 88.5537884879484 26.87729516014361, 88.54953799967899 26.87739800031749, 88.5492020471368 26.87704322046829, 88.546325999945 26.87400600037666, 88.54149188764057 26.87101353684528, 88.54075600028926 26.87055799965202, 88.53402700024593 26.86780899968562, 88.53119430217536 26.8669644400569, 88.51411400016104 26.86187200019271, 88.51045999982919 26.86256799991332, 88.49640700018296 26.87069699976677, 88.48912799995729 26.87396999961583, 88.48415399990721 26.87535300044067, 88.48407848023771 26.87555862233262, 88.48072352696926 26.88469334841932, 88.48050961152938 26.88610918169342, 88.47964668594585 26.88817316356068, 88.47903215760806 26.89072514095256, 88.47832481383915 26.89373144055361, 88.47825141207306 26.89674863274325, 88.47796595016854 26.89955251473679, 88.47753473424063 26.90231974036379, 88.47682337140151 26.90532705350074, 88.47573760280818 26.90839130991106, 88.47523193920266 26.91097585984812, 88.47617172984148 26.91274150961306, 88.47549748921779 26.91435696270372, 88.47539784163712 26.91459571022392, 88.47265475920983 26.91607240331882, 88.46975121254847 26.91673579721931, 88.46807819565224 26.91822560602696, 88.46730954420019 26.91949756845803, 88.46618365055508 26.92215927213276, 88.46384325756036 26.92394959299935, 88.4618739437276 26.92491473552667, 88.46069885087134 26.92572375844475, 88.46064526386789 26.92589465931115, 88.45982730168866 26.92850332996477, 88.45921800021063 26.93123087660371, 88.45919108889767 26.93368860684376, 88.45865143541545 26.93466344766006, 88.45671826623503 26.93669973670353, 88.45383735550962 26.93779546888584, 88.44983800472021 26.93806186426366, 88.44733218413307 26.93849311436577, 88.44813033154962 26.94129341166166, 88.44890523598791 26.9448808126994, 88.44922429656405 26.94749599174668, 88.4476373663714 26.94969706356869, 88.44516735229155 26.95229817452116, 88.44468750552403 26.95497049918925, 88.4450169811488 26.95825225303912, 88.44452227128585 26.95979683685459, 88.44330023381877 26.96046733899652, 88.44325211199543 26.96045589242555, 88.44059955802322 26.95982492178274, 88.43699298254018 26.95857794611538, 88.43432130628331 26.95758669267178, 88.42958093211438 26.95600427887445, 88.42913755375514 26.95585627204934, 88.42867568263671 26.95651450114337, 88.42755579646291 26.95811049200563, 88.42541796946375 26.96007601699466, 88.42322070716995 26.96176815077955, 88.42361102462917 26.96305365700072, 88.42452773686563 26.96331939227616, 88.42483539044098 26.96465886051806, 88.4246532678341 26.96633083420067, 88.42454705070588 26.96730595740405, 88.42337164578487 26.96991096152169, 88.42250248610094 26.97146134956171, 88.42222161073879 26.97292251945873, 88.42280801547759 26.97565916363954, 88.42237883471552 26.97823324456862, 88.42201198416581 26.98047565642645, 88.42168823452448 26.98245460559565, 88.42161469696077 26.98247479987219, 88.41490315635565 26.98431784978897, 88.41216536823718 26.98434977392298, 88.40912828664118 26.98593882111976, 88.40630464744157 26.98680677930945, 88.40286193113326 26.98784031258043, 88.39957117596907 26.98871817950044, 88.39740757709808 26.98938007243243, 88.3963251234058 26.98971121899763, 88.39725802883503 26.99095295791273, 88.3992878625449 26.99196740756986, 88.40088611969873 26.9927661341498, 88.40374273164178 26.99429631981934, 88.40603235430979 26.99598438956798, 88.40869167927764 26.99849161939278, 88.41030567366795 27.00094267756259, 88.41217213473629 27.00359915167957, 88.41317706057293 27.00502728048468, 88.41473226628112 27.00565785272777, 88.41683390635973 27.00720086272969, 88.4191944558595 27.00893800668371, 88.42296249562274 27.00885752095786, 88.42582621131066 27.00947081812382, 88.42747760310897 27.0115528475859, 88.424744823315 27.01726046599777, 88.42308716953733 27.0197153975476, 88.42078483495226 27.02315676847013, 88.42065163006872 27.02371683926077, 88.42019150993029 27.02565139969238, 88.42039076821941 27.02614032151865, 88.42123521813085 27.02821235861353, 88.42346315450106 27.03083834121651, 88.42357353099372 27.03346052058663, 88.42358745699563 27.03379133889922, 88.4241573420877 27.03668496154176, 88.42473331109352 27.03895716793898, 88.42420638211887 27.03975142039178, 88.42272159782351 27.04203111454433, 88.42131537560412 27.04472010994516, 88.42106177038443 27.04561674481698, 88.42220134721447 27.04766550745729, 88.42249823230763 27.04844023113179, 88.42331261608443 27.0505653695962, 88.423232840823 27.05351381850795, 88.42272065893131 27.05523426564888, 88.42272242609914 27.05707964480979, 88.42323819448717 27.05965502705789, 88.42415979004232 27.06111731481229, 88.42474442131804 27.0620449448184, 88.42594004479729 27.06526587212232, 88.42684595707533 27.06784520149489, 88.42910172656347 27.06631567233046, 88.42995950262899 27.06500929374397, 88.43103816567884 27.06462574907909, 88.43222702086041 27.06458955136674, 88.43224906414304 27.06458888047251, 88.43375161544473 27.06488802825993, 88.434842971526 27.06650416573473, 88.4349718254894 27.0668164921874, 88.43600107439011 27.06931125830795, 88.43629565991682 27.07040094614677, 88.43643809813977 27.07081646171036, 88.43696396231707 27.07235048748504, 88.43823689511669 27.07493005158069, 88.43949930584834 27.07827957564194, 88.4404168625482 27.0804314734338, 88.44107763042837 27.08198113841882, 88.44275909876512 27.08254213796188, 88.44521813690258 27.08250663250344, 88.45038488152426 27.08456019610723, 88.45344500018665 27.08513100039539, 88.46167800033948 27.08937500005624, 88.46705249008039 27.09522734906296, 88.46736900017925 27.09557199984795, 88.47197000011545 27.10451899965215, 88.47391499987741 27.11365900026271, 88.47627299979916 27.11702199976554, 88.48054941681239 27.12011987713392, 88.48200548537875 27.11891146033612, 88.48298396991207 27.11831546522102, 88.4839022700163 27.11835339798346, 88.48424766954813 27.11897465967486, 88.484466415608 27.12069379464364, 88.48462884946713 27.12147561527, 88.48847999975224 27.12258099981335, 88.48981387005125 27.12354648194095, 88.49261412894676 27.12234865441255, 88.49504904486373 27.12221715369381, 88.49627012842268 27.12224326484035, 88.49743654051346 27.12290761229434, 88.49811511440436 27.12396659503142, 88.49747646672198 27.12517403159596, 88.4977667271001 27.12506572885798))"
Gorubathan,Kalimpong,0,0,0,"POLYGON ((88.86956800006324 26.96331800012564, 88.86177100023156 26.96454199991342, 88.85512500041845 26.97099900000387, 88.85121324629431 26.97376346651083, 88.84992199970058 26.97467599959776, 88.84670476141565 26.97620864401375, 88.83522800017215 26.98167600044712, 88.82965100019356 26.98339999991009, 88.82755536398889 26.98486265638656, 88.82556670753758 26.98625064485145, 88.82481400016604 26.98677600001247, 88.81933332837049 26.98954211227868, 88.81832899968367 26.99004899986153, 88.81347699986371 26.99004699976928, 88.81235963898619 26.98983700177626, 88.80440499969103 26.98834200028313, 88.7983629998526 26.98959000027833, 88.79588299970071 26.98705500028808, 88.79151190874761 26.97941171617782, 88.79124499985694 26.9789450004115, 88.78675799978191 26.97360799980941, 88.77648199984445 26.97084800023509, 88.77348163397028 26.96801190452583, 88.771240000026 26.96589300016188, 88.76711300036476 26.96586799990831, 88.76520224498768 26.96483209332649, 88.76354200026314 26.96393199966212, 88.76351170929802 26.96365894480453, 88.76344544904828 26.96306165287302, 88.76284799973547 26.95767599984754, 88.76318425534919 26.95531499529085, 88.76700690374565 26.92847442395555, 88.76760100038592 26.9243029995838, 88.75315080526552 26.92415575088722, 88.73685404028181 26.9239896856755, 88.70188743056053 26.92363337158287, 88.70116399971886 26.92362599984006, 88.66906000041877 26.92613400038385, 88.66808300033028 26.9304830003902, 88.67329942163104 26.93859800589331, 88.67416400016855 26.93994299956984, 88.67584999967778 26.94582600016981, 88.67269099968998 26.95271500039701, 88.66548199999437 26.96050299981363, 88.66345954971848 26.95893751935107, 88.66257934456114 26.95825619566693, 88.66094999964281 26.95699499991934, 88.6562119996841 26.95159099982481, 88.65539246638927 26.94937082460393, 88.65361000020141 26.9445420003131, 88.64827699978377 26.93676899978953, 88.64244799987534 26.93224899999143, 88.64153516821352 26.92998997855472, 88.64015200011475 26.92656699966733, 88.64075657655485 26.92087734881067, 88.64104499992686 26.91816299972271, 88.64047724353001 26.91522542541309, 88.63822899956874 26.90359299961727, 88.63336333634896 26.90291561226575, 88.6256959315221 26.90184817275502, 88.62422282942009 26.90164309045633, 88.62426308397418 26.90234075482203, 88.62122786397481 26.90271080246163, 88.62000197740939 26.90589675692985, 88.61800407233011 26.91079551699955, 88.61839593392527 26.91255849308004, 88.61926111320984 26.91318176642545, 88.61905580877863 26.91393575982749, 88.61876582238483 26.91673554001323, 88.61837449318836 26.91986790388069, 88.61803438487901 26.92318060879814, 88.61786423854385 26.92589861812677, 88.61893385801119 26.92818380264043, 88.61823063763387 26.93145787628004, 88.62046504822348 26.93617571613646, 88.62176282839185 26.9393443559573, 88.62067858055211 26.94154869411699, 88.61956408041804 26.94417312089286, 88.6190520280287 26.94525516539363, 88.61776492820894 26.94534869488643, 88.61703520121364 26.94564446032365, 88.61699088442185 26.94580714678244, 88.61667960208199 26.94694985685044, 88.6151765318715 26.94877887014877, 88.61334003981102 26.94975901696512, 88.61301246625236 26.95095033628906, 88.61232556677156 26.95172369928935, 88.61206404751783 26.95247467366733, 88.61297971564142 26.95270479578977, 88.61583689145942 26.95342284958491, 88.61839651578661 26.95496031166908, 88.6185879175984 26.95548045885612, 88.61744101489097 26.95611929227158, 88.61768088926169 26.95748043237609, 88.61601916155513 26.95898990845757, 88.61501733568154 26.96418064781869, 88.61568016210987 26.96985863536776, 88.61594675533854 26.97173946760238, 88.61642858061457 26.97296137466776, 88.61793190443386 26.97543346168499, 88.61851710677911 26.97830532792858, 88.61744428572524 26.98133096025566, 88.61235884258656 26.9842149952259, 88.61148633202869 26.9876463863717, 88.61143082677131 26.98785733225014, 88.61056467621886 26.99114899393095, 88.61133333396621 26.99409319174742, 88.60752920081205 26.99436032456935, 88.60754918734517 26.99731036438186, 88.60993673179479 26.99723521163577, 88.61061813012263 26.99670343621466, 88.61172925689976 26.99607820324655, 88.61268997386325 26.99627562871734, 88.61230136871325 26.99845694153469, 88.61019860178408 27.00040959992316, 88.60941309523821 27.00119481508869, 88.60959850396785 27.00235405649453, 88.61031573038673 27.00313108872882, 88.61329728244367 27.00407239112798, 88.61511256579233 27.00124921597859, 88.61549832189012 26.99970567807464, 88.61671148484719 26.9987916440192, 88.61789484966766 26.99667474604275, 88.62070245125716 26.99528705165613, 88.62155098229205 26.99559659830441, 88.62207718101716 26.99648990838261, 88.62183705483625 26.99781325267952, 88.62097288369171 26.99895834505162, 88.62109008603868 26.99904303600738, 88.6211373067414 26.99956691268295, 88.6211770252995 27.00052590204876, 88.62000564124742 27.00367383408025, 88.61964361915777 27.0050393763662, 88.61951994169202 27.0055058843891, 88.61966242398175 27.00586479662314, 88.6200832095725 27.00616392282683, 88.62074030462139 27.00657425649678, 88.62135030667139 27.00717545957985, 88.62089474969298 27.00850261970021, 88.6209400755241 27.00898083060088, 88.62143161977349 27.00913910318712, 88.62248451275013 27.00929195915665, 88.62334719731535 27.01153793862499, 88.62485187281571 27.01408941509447, 88.62542821773808 27.01567258342305, 88.62586243200569 27.01596915195483, 88.62608403485041 27.01595797607979, 88.62687439503736 27.01573897767172, 88.6286742388251 27.01523019881466, 88.63135653337736 27.01565216431601, 88.63468462119835 27.01633096450246, 88.63624900538734 27.01589170593752, 88.63734627990696 27.01509325185214, 88.63956413217902 27.01405804224492, 88.64067911614836 27.01368647205311, 88.6409037928758 27.01365260088687, 88.64100795685179 27.01434533606846, 88.64088183592804 27.01493712954494, 88.64028782022679 27.01575521403197, 88.63935978642508 27.01760339727901, 88.63920340241515 27.01988542517228, 88.64005777184876 27.0204952221768, 88.64050263139136 27.02092306384839, 88.6420089814294 27.02210783520849, 88.64264124529727 27.02276458671634, 88.6437482873536 27.0239145066492, 88.64548083307402 27.02558290103013, 88.64683323086901 27.02577994608771, 88.64756754260803 27.02590615244702, 88.64777062751249 27.0264063445772, 88.6481043047699 27.0270997299686, 88.64826943918331 27.02744287708713, 88.64829912490472 27.02815602597986, 88.64855192792919 27.02875579464427, 88.64862586029528 27.02961733167456, 88.64871669721786 27.03067586160176, 88.64826058086116 27.03147887165266, 88.64765863673675 27.03204552727931, 88.64556332878465 27.03397946987667, 88.6447012476645 27.03548543770285, 88.6444534340788 27.03737468309521, 88.64466668222165 27.03792447823212, 88.64553351715811 27.03914804094939, 88.64703456569271 27.04058620438985, 88.64739685398165 27.04347142916316, 88.64694075561147 27.04561110247044, 88.6468913990189 27.04593538361109, 88.64677426502037 27.04670496136493, 88.64671739009555 27.04752191630343, 88.64676356398735 27.04863215455032, 88.64790467416144 27.0506529437784, 88.64942975887634 27.05258511471135, 88.65055020712639 27.05515599585259, 88.6515802941953 27.05725905775938, 88.65385875447798 27.05871678055502, 88.65475474633455 27.05929002191704, 88.65645676007146 27.06069641860489, 88.65670147459343 27.0608986248717, 88.65708135721893 27.06136385585733, 88.65775294124528 27.06326771703158, 88.65772689687884 27.06511463043591, 88.65915961042776 27.06612634705334, 88.6614605060975 27.06720139123127, 88.6674697220501 27.06970286719359, 88.66954622877552 27.0707730739183, 88.67025267681964 27.07096475631851, 88.6710153747598 27.07098293881165, 88.67191349171434 27.07120280776343, 88.67318331106098 27.07170716825124, 88.6782501157503 27.07217312588909, 88.67875670835546 27.0724091367723, 88.67929599941088 27.07266038037233, 88.68018011751849 27.07288565514892, 88.68124031119146 27.07299390024832, 88.68150679380352 27.07302213896059, 88.68675427229186 27.07357821226475, 88.68900526907794 27.07403112433695, 88.69050835547624 27.0746301330742, 88.69235498829214 27.07550885345085, 88.69491543459968 27.07686457514006, 88.69637830511476 27.07722239739576, 88.69834607661022 27.07739237016181, 88.70043017361364 27.07754041295976, 88.70100843858864 27.07758148949421, 88.70295010995966 27.07878327153082, 88.70370094134539 27.07977348895543, 88.70534124899952 27.08183759223112, 88.70691999536155 27.08336421838402, 88.70881422209872 27.08528179511881, 88.71064910797003 27.08665009652481, 88.71169392773264 27.08734398193928, 88.71345103124014 27.08858626944084, 88.7156732344323 27.08967484032166, 88.71698377957784 27.09064750208063, 88.71840840282562 27.09174427297983, 88.71881756827622 27.09370507832676, 88.71875482347639 27.09565750289147, 88.71843660826288 27.0967133393492, 88.71781231508635 27.09937593245337, 88.71756020633853 27.10222101598714, 88.71766443686431 27.10359014566876, 88.71786849393588 27.10512077740202, 88.71809883549291 27.10727481827831, 88.71860063920822 27.10924839219961, 88.71950049365289 27.11119505300934, 88.71986285838426 27.11197895786268, 88.72015994582488 27.1123818091732, 88.72139338669552 27.11405432065044, 88.72280901852145 27.11603614405288, 88.72522234923206 27.11886150905144, 88.72635839982034 27.12006113721178, 88.72653912937737 27.12025198054454, 88.72772702048564 27.12121832006948, 88.72959352382213 27.12248125510587, 88.73087971083005 27.12343009202516, 88.73249052341895 27.12417937477835, 88.73434887979703 27.12529023355751, 88.73659735398472 27.12683853157301, 88.73822230571488 27.12791970642934, 88.75446505564828 27.13991647454267, 88.75892665237588 27.13856550561723, 88.76204379203871 27.13802817037096, 88.76400540449707 27.13700728320623, 88.76842616941879 27.13612553301792, 88.77222697623145 27.13536268225506, 88.76754760763605 27.12493133571262, 88.76604461656585 27.12158584601002, 88.76140147799588 27.11622999381922, 88.75971984829243 27.1142902371048, 88.76270294178738 27.10817527796678, 88.77206285271853 27.10416600765518, 88.77473449749913 27.10302162215021, 88.80522918697744 27.10183525089615, 88.80548032265879 27.10171073616158, 88.82569885212041 27.09168624872143, 88.83708190940263 27.08425712556595, 88.84359636897732 27.08153573568569, 88.84886169451164 27.07933616663081, 88.87037658681008 27.07395935034378, 88.87194239098902 27.07286444313055, 88.87175061618042 27.07202978008048, 88.87183540546512 27.07038576473779, 88.87184320643505 27.06903618157511, 88.87443805032034 27.06688209249012, 88.87552454199525 27.06500192395033, 88.875371030693 27.06136372980228, 88.87492174369351 27.05929399069211, 88.87433802830336 27.05677597573842, 88.87464223019792 27.05386707148054, 88.87448229683969 27.05013710355312, 88.87475900130339 27.04829802066232, 88.87250052888128 27.04660669076965, 88.87242364477106 27.04551511177551, 88.87262893137303 27.04258873819577, 88.87322722642024 27.04100776747157, 88.87601988292438 27.04020999308232, 88.8767503920151 27.03919252274618, 88.8768221656097 27.03736498654353, 88.87491886638965 27.03516551267848, 88.87468372158426 27.03489329824749, 88.87340794499752 27.03072435311673, 88.87290264175191 27.02793015456757, 88.87179913059563 27.02671693827697, 88.87077430467174 27.02070566276356, 88.87026130645739 27.01772767045199, 88.87038316472233 27.01653734662812, 88.87096844767262 27.01477287592818, 88.87168810152147 27.01345669309729, 88.87012271347703 27.01144987001804, 88.86954577138413 27.00902344136365, 88.86932289666719 27.00724472486181, 88.86969553760999 27.00530805031018, 88.8691520038625 27.0019679467769, 88.86827915851161 26.99964569302614, 88.86743216308138 26.99769036663451, 88.86699102020827 26.99580422065064, 88.86690173485553 26.99307392335823, 88.86808779040663 26.9883789741436, 88.86899315297416 26.98532079664129, 88.86938651086405 26.98229151763887, 88.86918866051596 26.97947981505229, 88.86860542841943 26.97696156471381, 88.86749840395211 26.97276901483416, 88.86717231460564 26.9710559251285, 88.86771779500236 26.96719370567505, 88.86786654703027 26.96499789007775, 88.87089196510934 26.96402572566705, 88.87109121928596 26.96337982061897, 88.86956800006324 26.96331800012564))"
